K10756	replication factor C subunit 3/5	0		
K10758	thiol oxidase [EC:1.8.3.2]	0		
K10760	adenylate dimethylallyltransferase (cytokinin synthase) [EC:2.5.1.27 2.5.1.112]	1	ko00908	Metabolism;Metabolism of terpenoids and polyketides;Zeatin biosynthesis
K10761	tRNA(His) guanylyltransferase [EC:2.7.7.79]	0		
K10762	putative replication protein	0		
K10763	DnaA-homolog protein	0		
K10764	O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]	2	ko00920 & ko00270	Metabolism;Energy metabolism;Sulfur metabolism & Metabolism;Amino acid metabolism;Cysteine and methionine metabolism
K10765	alkylated DNA repair protein alkB homolog 1 [EC:1.14.11.51 4.2.99.18 1.14.11.-]	0		
K10766	DNA N6-methyl adenine demethylase [EC:1.14.11.51]	0		
K10767	mRNA N6-methyladenine demethylase [EC:1.14.11.53]	0		
K10768	alkylated DNA repair protein alkB homolog 6 [EC:1.14.11.-]	0		
K10769	alkylated DNA repair protein alkB homolog 7 [EC:1.14.11.-]	0		
K10770	alkylated DNA repair protein alkB homolog 8 [EC:1.14.11.- 2.1.1.229]	0		
K10771	AP endonuclease 1 [EC:3.1.11.2]	0		
K10772	AP endonuclease 2 [EC:3.1.11.2]	0		
K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	0		
K10774	tyrosine ammonia-lyase [EC:4.3.1.23]	1	ko00350	Metabolism;Amino acid metabolism;Tyrosine metabolism
K10775	phenylalanine ammonia-lyase [EC:4.3.1.24]	2	ko00360 & ko00940	Metabolism;Amino acid metabolism;Phenylalanine metabolism & Metabolism;Biosynthesis of other secondary metabolites;Phenylpropanoid biosynthesis
K10776	DNA ligase 3 [EC:6.5.1.1]	0		
K10777	DNA ligase 4 [EC:6.5.1.1]	0		
K10778	AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	0		
K10779	transcriptional regulator ATRX	0		
K10780	enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]	1	ko00061	Metabolism;Lipid metabolism;Fatty acid biosynthesis
K10781	fatty acyl-ACP thioesterase B [EC:3.1.2.14 3.1.2.21]	1	ko00061	Metabolism;Lipid metabolism;Fatty acid biosynthesis
K10782	fatty acyl-ACP thioesterase A [EC:3.1.2.14]	1	ko00061	Metabolism;Lipid metabolism;Fatty acid biosynthesis
K10793	D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	2	ko00330 & ko00470	Metabolism;Amino acid metabolism;Arginine and proline metabolism & Metabolism;Metabolism of other amino acids;D-Amino acid metabolism
K10794	D-proline reductase (dithiol) PrdB [EC:1.21.4.1]	2	ko00330 & ko00470	Metabolism;Amino acid metabolism;Arginine and proline metabolism & Metabolism;Metabolism of other amino acids;D-Amino acid metabolism
K10795	D-proline reductase (dithiol)-stabilizing protein PrdD	0		
K10796	D-proline reductase (dithiol)-stabilizing protein PrdE	0		
K10797	2-enoate reductase [EC:1.3.1.31]	1	ko00360	Metabolism;Amino acid metabolism;Phenylalanine metabolism
K10798	poly [ADP-ribose] polymerase 2/3/4 [EC:2.4.2.30]	0		
K10799	tankyrase [EC:2.4.2.30]	0		
K10800	single-strand selective monofunctional uracil DNA glycosylase [EC:3.2.2.-]	0		
K10801	methyl-CpG-binding domain protein 4 [EC:3.2.2.-]	0		
K10802	high mobility group protein B1	0		
K10803	DNA-repair protein XRCC1	0		
K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	1	ko01040	Metabolism;Lipid metabolism;Biosynthesis of unsaturated fatty acids
K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1	ko01040	Metabolism;Lipid metabolism;Biosynthesis of unsaturated fatty acids
K10806	acyl-CoA thioesterase YciA [EC:3.1.2.-]	1	ko01040	Metabolism;Lipid metabolism;Biosynthesis of unsaturated fatty acids
K10807	ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1]	4	ko00230 & ko00240 & ko00480 & ko00983	Metabolism;Nucleotide metabolism;Purine metabolism & Metabolism;Nucleotide metabolism;Pyrimidine metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism & Metabolism;Xenobiotics biodegradation and metabolism;Drug metabolism - other enzymes
K10808	ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]	4	ko00230 & ko00240 & ko00480 & ko00983	Metabolism;Nucleotide metabolism;Purine metabolism & Metabolism;Nucleotide metabolism;Pyrimidine metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism & Metabolism;Xenobiotics biodegradation and metabolism;Drug metabolism - other enzymes
K10810	thiazole tautomerase (transcriptional regulator TenI) [EC:5.3.99.10]	1	ko00730	Metabolism;Metabolism of cofactors and vitamins;Thiamine metabolism
K10811	thiamine pyridinylase [EC:2.5.1.2]	1	ko00730	Metabolism;Metabolism of cofactors and vitamins;Thiamine metabolism
K10812	beta-1,3-glucuronyltransferase S [EC:2.4.1.135 2.4.1.-]	0		
K10814	hydrogen cyanide synthase HcnA [EC:1.4.99.5]	1	ko00460	Metabolism;Metabolism of other amino acids;Cyanoamino acid metabolism
K10815	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	1	ko00460	Metabolism;Metabolism of other amino acids;Cyanoamino acid metabolism
K10816	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	1	ko00460	Metabolism;Metabolism of other amino acids;Cyanoamino acid metabolism
K10817	6-deoxyerythronolide-B synthase EryAI [EC:2.3.1.94]	2	ko01052 & ko00522	Metabolism;Metabolism of terpenoids and polyketides;Type I polyketide structures & Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of 12-, 14- and 16-membered macrolides
K10819	histidine kinase [EC:2.7.13.3]	0		
K10820	galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	0		
K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	0		
K10823	oligopeptide transport system ATP-binding protein	0		
K10824	nickel transport system ATP-binding protein [EC:7.2.2.11]	0		
K10829	ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]	0		
K10831	taurine transport system ATP-binding protein [EC:7.6.2.7]	1	ko00920	Metabolism;Energy metabolism;Sulfur metabolism
K10834	heme transport system ATP-binding protein [EC:7.6.2.5]	0		
K10837	O-phosphoseryl-tRNA(Sec) kinase [EC:2.7.1.164]	1	ko00450	Metabolism;Metabolism of other amino acids;Selenocompound metabolism
K10838	xeroderma pigmentosum group C-complementing protein	0		
K10839	UV excision repair protein RAD23	0		
K10840	centrin-2	0		
K10841	DNA excision repair protein ERCC-6	0		
K10842	CDK-activating kinase assembly factor MAT1	0		
K10843	DNA excision repair protein ERCC-3 [EC:5.6.2.4]	0		
K10844	DNA excision repair protein ERCC-2 [EC:5.6.2.3]	0		
K10845	TFIIH basal transcription factor complex TTD-A subunit	0		
K10846	DNA excision repair protein ERCC-5	0		
K10847	DNA-repair protein complementing XP-A cells	0		
K10848	DNA excision repair protein ERCC-4 [EC:3.1.-.-]	0		
K10849	DNA excision repair protein ERCC-1	0		
K10850	MFS transporter, NNP family, putative nitrate transporter	0		
K10851	nitrogen regulatory protein A	0		
K10852	isopenicillin-N N-acyltransferase [EC:2.3.1.164]	1	ko00311	Metabolism;Biosynthesis of other secondary metabolites;Penicillin and cephalosporin biosynthesis
K10854	acetone carboxylase, alpha subunit [EC:6.4.1.6]	0		
K10855	acetone carboxylase, beta subunit [EC:6.4.1.6]	0		
K10856	acetone carboxylase, gamma subunit [EC:6.4.1.6]	0		
K10857	exodeoxyribonuclease X [EC:3.1.11.-]	0		
K10858	DNA mismatch repair protein PMS2	0		
K10859	DNA oxidative demethylase [EC:1.14.11.33]	0		
K10860	mRNA N1-methyladenine demethylase [EC:1.14.11.54]	0		
K10862	tyrosyl-DNA phosphodiesterase 1 [EC:3.1.4.-]	0		
K10863	aprataxin [EC:3.6.1.70 3.6.1.71 3.6.1.72]	0		
K10864	DNA mismatch repair protein PMS1	0		
K10865	double-strand break repair protein MRE11	0		
K10866	DNA repair protein RAD50 [EC:3.6.-.-]	0		
K10867	nibrin	0		
K10869	RAD51-like protein 1	0		
K10870	RAD51-like protein 2	0		
K10871	RAD51-like protein 3	0		
K10872	meiotic recombination protein DMC1	0		
K10873	DNA repair and recombination protein RAD52	0		
K10875	DNA repair and recombination protein RAD54 and RAD54-like protein [EC:5.6.2.-]	0		
K10876	RAD54-like protein 2 [EC:5.6.2.-]	0		
K10877	DNA repair and recombination protein RAD54B [EC:5.6.2.-]	0		
K10878	meiotic recombination protein SPO11	0		
K10879	DNA-repair protein XRCC2	0		
K10880	DNA-repair protein XRCC3	0		
K10881	26 proteasome complex subunit DSS1	0		
K10882	crossover junction endonuclease EME1 [EC:3.1.22.-]	0		
K10884	ATP-dependent DNA helicase 2 subunit 1	0		
K10885	ATP-dependent DNA helicase 2 subunit 2	0		
K10886	DNA-repair protein XRCC4	0		
K10887	DNA cross-link repair 1C protein [EC:3.1.-.-]	0		
K10888	fanconi anemia group A protein	0		
K10891	fanconi anemia group D2 protein	0		
K10892	fanconi anemia group E protein	0		
K10895	fanconi anemia group I protein	0		
K10896	fanconi anemia group M protein	0		
K10899	ATP-dependent DNA helicase Q1 [EC:5.6.2.4]	0		
K10900	werner syndrome ATP-dependent helicase [EC:5.6.2.4]	0		
K10901	bloom syndrome protein [EC:5.6.2.4]	0		
K10902	ATP-dependent DNA helicase Q5 [EC:5.6.2.4]	0		
K10903	HUS1 checkpoint protein	0		
K10904	TIMELESS-interacting protein	NA	NA	Removed Ortholog
K10906	exodeoxyribonuclease VIII [EC:3.1.11.-]	0		
K10907	aminotransferase [EC:2.6.1.-]	0		
K10908	DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]	0		
K10909	two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3 3.1.3.-]	0		
K10910	autoinducer 2-binding periplasmic protein LuxP	0		
K10911	two-component system, phosphorelay protein LuxU	0		
K10912	two-component system, repressor protein LuxO	0		
K10913	TetR/AcrR family transcriptional regulator, hemagglutinin/protease regulatory protein	0		
K10914	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein	0		
K10915	CAI-1 autoinducer synthase [EC:2.3.-.-]	0		
K10916	two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS [EC:2.7.13.3 3.1.3.-]	0		
K10917	PadR family transcriptional regulator, regulatory protein AphA	0		
K10918	LysR family transcriptional regulator, transcriptional activator AphB	0		
K10919	toxin coregulated pilus biosynthesis protein H	0		
K10920	toxin coregulated pilus biosynthesis protein P	0		
K10921	cholera toxin transcriptional activator	0		
K10922	transmembrane regulatory protein ToxS	0		
K10923	AraC family transcriptional regulator, TCP pilus virulence regulatory protein	0		
K10924	MSHA pilin protein MshA	0		
K10925	MSHA pilin protein MshB	0		
K10926	MSHA pilin protein MshC	0		
K10927	MSHA pilin protein MshD	0		
K10928	cholera enterotoxin subunit A [EC:2.4.2.36]	0		
K10929	cholera enterotoxin subunit B	0		
K10930	toxin coregulated pilin	0		
K10931	toxin coregulated pilus biosynthesis protein B	0		
K10932	toxin coregulated pilus biosynthesis outer membrane protein C	0		
K10933	toxin coregulated pilus biosynthesis protein D	0		
K10934	toxin coregulated pilus biosynthesis protein E	0		
K10935	toxin coregulated pilus biosynthesis protein F	0		
K10936	accessory colonization factor AcfA	0		
K10937	accessory colonization factor AcfB	0		
K10938	accessory colonization factor AcfC	0		
K10939	accessory colonization factor AcfD	0		
K10940	outer membrane protein OmpT	0		
K10941	sigma-54 dependent transcriptional regulator, flagellar regulatory protein	0		
K10942	two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	0		
K10943	two-component system, response regulator FlrC	0		
K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	2	ko00680 & ko00910	Metabolism;Energy metabolism;Methane metabolism & Metabolism;Energy metabolism;Nitrogen metabolism
K10945	methane/ammonia monooxygenase subunit B	2	ko00680 & ko00910	Metabolism;Energy metabolism;Methane metabolism & Metabolism;Energy metabolism;Nitrogen metabolism
K10946	methane/ammonia monooxygenase subunit C	2	ko00680 & ko00910	Metabolism;Energy metabolism;Methane metabolism & Metabolism;Energy metabolism;Nitrogen metabolism
K10947	PadR family transcriptional regulator	0		
K10948	hemolysin	0		
K10949	ER lumen protein retaining receptor	0		
K10950	ERO1-like protein alpha [EC:1.8.4.-]	0		
K10951	solute carrier family 12 (sodium/potassium/chloride transporter), member 2	0		
K10952	accessory cholera enterotoxin	0		
K10953	RTX toxin RtxA	0		
K10954	zona occludens toxin	0		
K10955	mucin-2	0		
K10956	protein transport protein SEC61 subunit alpha	0		
K10960	geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]	2	ko00860 & ko00900	Metabolism;Metabolism of cofactors and vitamins;Porphyrin metabolism & Metabolism;Metabolism of terpenoids and polyketides;Terpenoid backbone biosynthesis
K10961	toxin coregulated pilus biosynthesis protein I	0		
K10962	toxin coregulated pilus biosynthesis protein Q	0		
K10963	toxin coregulated pilus biosynthesis protein R	0		
K10964	toxin coregulated pilus biosynthesis protein S	0		
K10965	toxin coregulated pilus biosynthesis protein T	0		
K10966	toxin coregulated pilus biosynthesis protein J [EC:3.4.23.43 2.1.1.-]	0		
K10967	alpha 1,2-mannosyltransferase [EC:2.4.1.-]	1	ko00514	Metabolism;Glycan biosynthesis and metabolism;Other types of O-glycan biosynthesis
K10972	LysR family transcriptional regulator, transcriptional activator of the allD operon	0		
K10973	IclR family transcriptional regulator, negative regulator of allantoin and glyoxylate utilization operons	0		
K10974	cytosine permease	0		
K10975	allantoin permease	0		
K10977	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	3	ko00620 & ko00680 & ko00300	Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Energy metabolism;Methane metabolism & Metabolism;Amino acid metabolism;Lysine biosynthesis
K10978	methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]	2	ko00680 & ko00300	Metabolism;Energy metabolism;Methane metabolism & Metabolism;Amino acid metabolism;Lysine biosynthesis
K10979	DNA end-binding protein Ku	0		
K10981	DNA polymerase IV [EC:2.7.7.7]	0		
K10984	galactosamine PTS system EIIB component [EC:2.7.1.-]	1	ko00052	Metabolism;Carbohydrate metabolism;Galactose metabolism
K10985	galactosamine PTS system EIIC component	1	ko00052	Metabolism;Carbohydrate metabolism;Galactose metabolism
K10986	galactosamine PTS system EIID component	1	ko00052	Metabolism;Carbohydrate metabolism;Galactose metabolism
K10990	RecQ-mediated genome instability protein 1	0		
K10994	cell cycle checkpoint control protein RAD9A [EC:3.1.11.2]	0		
K10998	replication fork protection complex subunit TIPIN/Csm3/Swi3	0		
K10999	cellulose synthase A [EC:2.4.1.12]	0		
K11000	callose synthase [EC:2.4.1.-]	0		
K11001	phosphatidylinositol N-acetylglucosaminyltransferase subunit Y	1	ko00563	Metabolism;Glycan biosynthesis and metabolism;Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
K11003	membrane fusion protein, hemolysin D	0		
K11004	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB	0		
K11005	hemolysin A	0		
K11006	shiga toxin subunit A	0		
K11007	shiga toxin subunit B	0		
K11008	cytotoxic necrotizing factor 1	0		
K11009	murine toxin	0		
K11011	enterotoxin Set1A	0		
K11012	enterotoxin Set1B	0		
K11013	cytolethal distending toxin subunit A	0		
K11014	cytolethal distending toxin subunit B	0		
K11015	cytolethal distending toxin subunit C	0		
K11016	hemolysin	0		
K11017	hemolysin activation/secretion protein	0		
K11018	thermolabile hemolysin	0		
K11019	thermostable direct hemolysin	0		
K11020	exotoxin A [EC:2.4.2.-]	0		
K11021	insecticidal toxin complex protein TccC	0		
K11022	structural toxin protein (hemagglutinin/hemolysin) RtxA	0		
K11023	pertussis toxin subunit 1 [EC:2.4.2.-]	0		
K11024	pertussis toxin subunit 2	0		
K11025	pertussis toxin subunit 3	0		
K11026	pertussis toxin subunit 4	0		
K11027	pertussis toxin subunit 5	0		
K11028	vacuolating cytotoxin	0		
K11029	anthrax edema toxin adenylate cyclase [EC:4.6.1.1]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K11030	protective antigen	0		
K11031	thiol-activated cytolysin	0		
K11032	hemolysin II	0		
K11033	non-hemolytic enterotoxin A	0		
K11034	non-hemolytic enterotoxin B/C	0		
K11035	hemolysin BL binding component	0		
K11036	hemolysin BL lytic component L2	0		
K11037	hemolysin BL lytic component L1	0		
K11038	leukocidin/hemolysin toxin family protein	0		
K11039	delta-hemolysin	0		
K11040	staphylococcal enterotoxin	0		
K11041	exfoliative toxin A/B	0		
K11042	superantigen-like protein 1	0		
K11043	toxic shock syndrome toxin-1	0		
K11044	C3 family ADP-ribosyltransferase [EC:2.4.2.-]	0		
K11045	cAMP factor	0		
K11046	streptolysin S associated protein	0		
K11047	CylX protein	0		
K11048	CylD protein	0		
K11049	CylG protein	0		
K11050	multidrug/hemolysin transport system ATP-binding protein	0		
K11051	multidrug/hemolysin transport system permease protein	0		
K11052	CylE protein	0		
K11053	CylF protein	0		
K11054	CylI protein	0		
K11055	CylJ protein	0		
K11056	CylK protein	0		
K11057	beta2-toxin	0		
K11058	enterotoxin Cpe	0		
K11059	probable enterotoxin A	0		
K11060	probable enterotoxin B	0		
K11061	probable enterotoxin C	0		
K11062	probable enterotoxin D	0		
K11063	toxin A/B	0		
K11064	monocyte to macrophage differentiation protein	0		
K11065	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	0		
K11066	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	0		
K11068	hemolysin III	0		
K11069	spermidine/putrescine transport system substrate-binding protein	0		
K11070	spermidine/putrescine transport system permease protein	0		
K11071	spermidine/putrescine transport system permease protein	0		
K11072	spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	0		
K11073	putrescine transport system substrate-binding protein	0		
K11074	putrescine transport system permease protein	0		
K11075	putrescine transport system permease protein	0		
K11076	putrescine transport system ATP-binding protein [EC:7.6.2.16]	0		
K11077	mannopine transport system substrate-binding protein	0		
K11078	mannopine transport system permease protein	0		
K11079	mannopine transport system permease protein	0		
K11080	mannopine transport system ATP-binding protein	0		
K11081	2-aminoethylphosphonate transport system substrate-binding protein	0		
K11082	2-aminoethylphosphonate transport system permease protein	0		
K11083	2-aminoethylphosphonate transport system permease protein	0		
K11084	2-aminoethylphosphonate transport system ATP-binding protein	0		
K11085	ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]	0		
K11086	small nuclear ribonucleoprotein B and B'	0		
K11087	small nuclear ribonucleoprotein D1	0		
K11088	small nuclear ribonucleoprotein D3	0		
K11089	60 kDa SS-A/Ro ribonucleoprotein	0		
K11090	lupus La protein	0		
K11091	U1 small nuclear ribonucleoprotein A	0		
K11092	U2 small nuclear ribonucleoprotein A'	0		
K11093	U1 small nuclear ribonucleoprotein 70kDa	0		
K11094	U2 small nuclear ribonucleoprotein B''	0		
K11095	U1 small nuclear ribonucleoprotein C	0		
K11096	small nuclear ribonucleoprotein D2	0		
K11097	small nuclear ribonucleoprotein E	0		
K11098	small nuclear ribonucleoprotein F	0		
K11099	small nuclear ribonucleoprotein G	0		
K11101	patched 2	0		
K11102	proton glutamate symport protein	0		
K11103	aerobic C4-dicarboxylate transport protein	0		
K11104	melibiose permease	0		
K11105	potassium/hydrogen antiporter	0		
K11106	L-tartrate/succinate antiporter	0		
K11107	ferredoxin	0		
K11108	RNA 3'-terminal phosphate cyclase-like protein	0		
K11121	NAD-dependent protein deacetylase SIR2 [EC:2.3.1.286]	1	ko00760	Metabolism;Metabolism of cofactors and vitamins;Nicotinate and nicotinamide metabolism
K11124	protein SMG6 [EC:3.1.-.-]	0		
K11125	protein SMG5	0		
K11126	telomerase reverse transcriptase [EC:2.7.7.49]	0		
K11127	telomerase protein component 1	0		
K11128	H/ACA ribonucleoprotein complex subunit 1	0		
K11129	H/ACA ribonucleoprotein complex subunit 2	0		
K11130	H/ACA ribonucleoprotein complex subunit 3	0		
K11131	H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]	0		
K11135	Pin2-interacting protein X1	0		
K11136	regulator of telomere elongation helicase 1 [EC:5.6.2.3]	0		
K11137	telomere length regulation protein	0		
K11138	telomere-associated protein RIF1	0		
K11139	hemolysin E	0		
K11140	aminopeptidase N [EC:3.4.11.2]	1	ko00480	Metabolism;Metabolism of other amino acids;Glutathione metabolism
K11141	glutamyl aminopeptidase [EC:3.4.11.7]	0		
K11142	cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5]	2	ko00330 & ko00480	Metabolism;Amino acid metabolism;Arginine and proline metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism
K11143	dynein axonemal intermediate chain 2	0		
K11144	primosomal protein DnaI	0		
K11145	mini-ribonuclease III [EC:3.1.26.-]	0		
K11146	short-chain dehydrogenase/reductase 3 [EC:1.1.1.300]	1	ko00830	Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11147	dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-]	1	ko00830	Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11152	retinol dehydrogenase 11 [EC:1.1.1.300]	1	ko00830	Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11153	retinol dehydrogenase 12 [EC:1.1.1.300]	1	ko00830	Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11154	retinol dehydrogenase 16 [EC:1.1.1.-]	1	ko00830	Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11155	diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76]	2	ko00561 & ko00830	Metabolism;Lipid metabolism;Glycerolipid metabolism & Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11159	carotenoid cleavage oxygenase [EC:1.13.11.-]	0		
K11161	retinol dehydrogenase 13 [EC:1.1.1.300]	1	ko00830	Metabolism;Metabolism of cofactors and vitamins;Retinol metabolism
K11162	retinol dehydrogenase 14 [EC:1.1.1.-]	0		
K11163	dehydrogenase/reductase SDR family member 1 [EC:1.1.-.-]	0		
K11165	dehydrogenase/reductase SDR family member 7 [EC:1.1.-.-]	0		
K11166	dehydrogenase/reductase SDR family member 7B [EC:1.1.-.-]	0		
K11168	dehydrogenase/reductase SDR family member 12 [EC:1.1.-.-]	0		
K11169	dehydrogenase/reductase SDR family member 13 [EC:1.1.-.-]	0		
K11170	dehydrogenase/reductase SDR family member X [EC:1.1.-.-]	0		
K11172	diacylglycerol O-acyltransferase 2-like protein 6 [EC:2.3.1.-]	0		
K11173	hydroxyacid-oxoacid transhydrogenase [EC:1.1.99.24]	0		
K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	2	ko00230 & ko00670	Metabolism;Nucleotide metabolism;Purine metabolism & Metabolism;Metabolism of cofactors and vitamins;One carbon pool by folate
K11176	IMP cyclohydrolase [EC:3.5.4.10]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K11177	xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K11178	xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K11179	tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]	0		
K11180	dissimilatory sulfite reductase alpha subunit [EC:1.8.1.22]	2	ko00920 & ko00633	Metabolism;Energy metabolism;Sulfur metabolism & Metabolism;Xenobiotics biodegradation and metabolism;Nitrotoluene degradation
K11181	dissimilatory sulfite reductase beta subunit [EC:1.8.1.22]	2	ko00920 & ko00633	Metabolism;Energy metabolism;Sulfur metabolism & Metabolism;Xenobiotics biodegradation and metabolism;Nitrotoluene degradation
K11182	diamine oxidase [EC:1.4.3.22]	3	ko00330 & ko00340 & ko00380	Metabolism;Amino acid metabolism;Arginine and proline metabolism & Metabolism;Amino acid metabolism;Histidine metabolism & Metabolism;Amino acid metabolism;Tryptophan metabolism
K11183	multiphosphoryl transfer protein [EC:2.7.1.202]	0		
K11184	catabolite repression HPr-like protein	0		
K11187	peroxiredoxin 5 [EC:1.11.1.24]	0		
K11188	peroxiredoxin 6 [EC:1.11.1.7 1.11.1.27 3.1.1.-]	2	ko00480 & ko00940	Metabolism;Metabolism of other amino acids;Glutathione metabolism & Metabolism;Biosynthesis of other secondary metabolites;Phenylpropanoid biosynthesis
K11189	phosphocarrier protein	NA	NA	Removed Ortholog
K11192	N-acetylmuramic acid PTS system EIICB component [EC:2.7.1.192]	1	ko00520	Metabolism;Carbohydrate metabolism;Amino sugar and nucleotide sugar metabolism
K11194	fructose PTS system EIIA component [EC:2.7.1.202]	1	ko00051	Metabolism;Carbohydrate metabolism;Fructose and mannose metabolism
K11195	fructose PTS system EIIB component [EC:2.7.1.202]	1	ko00051	Metabolism;Carbohydrate metabolism;Fructose and mannose metabolism
K11196	fructose PTS system EIIC component	1	ko00051	Metabolism;Carbohydrate metabolism;Fructose and mannose metabolism
K11200	2-O-A-mannosyl-D-glycerate PTS system EIIABC component [EC:2.7.1.195]	0		
K11201	fructose-like PTS system EIIA component [EC:2.7.1.-]	0		
K11202	fructose-like PTS system EIIB component [EC:2.7.1.-]	0		
K11203	fructose-like PTS system EIIC or EIIBC or EIIABC component	0		
K11204	glutamate--cysteine ligase catalytic subunit [EC:6.3.2.2]	2	ko00270 & ko00480	Metabolism;Amino acid metabolism;Cysteine and methionine metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism
K11205	glutamate--cysteine ligase regulatory subunit	2	ko00270 & ko00480	Metabolism;Amino acid metabolism;Cysteine and methionine metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism
K11208	GST-like protein	0		
K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	0		
K11210	metallothiol transferase [EC:2.5.1.-]	0		
K11211	3-deoxy-D-manno-octulosonic acid kinase [EC:2.7.1.166]	1	ko00540	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis
K11212	LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]	1	ko00680	Metabolism;Energy metabolism;Methane metabolism
K11214	sedoheptulokinase [EC:2.7.1.14]	1	ko00030	Metabolism;Carbohydrate metabolism;Pentose phosphate pathway
K11215	transcription factor STE12	0		
K11216	autoinducer-2 kinase [EC:2.7.1.189]	0		
K11224	signal transducer and activator of transcription 5B	0		
K11228	mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]	0		
K11229	mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]	0		
K11230	mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]	0		
K11233	osomolarity two-component system, response regulator SSK1	0		
K11238	cytokinesis protein	0		
K11244	cell wall integrity and stress response component	0		
K11246	SHO1 osmosensor	0		
K11247	endophilin-A	0		
K11248	endophilin-B1	0		
K11249	cysteine/O-acetylserine efflux protein	0		
K11250	leucine efflux protein	0		
K11251	histone H2A	0		
K11252	histone H2B	0		
K11253	histone H3	0		
K11254	histone H4	0		
K11255	nuclear receptor coactivator 2	0		
K11258	acetolactate synthase II small subunit [EC:2.2.1.6]	4	ko00650 & ko00660 & ko00290 & ko00770	Metabolism;Carbohydrate metabolism;Butanoate metabolism & Metabolism;Carbohydrate metabolism;C5-Branched dibasic acid metabolism & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine biosynthesis & Metabolism;Metabolism of cofactors and vitamins;Pantothenate and CoA biosynthesis
K11259	2-hydroxyacyl-CoA lyase [EC:4.1.2.-]	0		
