level1	level2	level3	Name	gene_family
NA	NA	NA	type I protein arginine methyltransferase [EC:2.1.1.319]	K11437
NA	NA	NA	type III protein arginine methyltransferase [EC:2.1.1.321]	K11438
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	choline dehydrogenase [EC:1.1.1.1]	K11440
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway	dehydrogluconokinase [EC:2.7.1.13]	K11441
NA	NA	NA	putative uridylyltransferase [EC:2.7.7.-]	K11442
NA	NA	NA	two-component system, cell cycle response regulator DivK	K11443
NA	NA	NA	two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]	K11444
NA	NA	NA	[histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]	K11446
NA	NA	NA	lysine-specific demethylase 6A [EC:1.14.11.68]	K11447
NA	NA	NA	[histone H3]-N6,N6-dimethyl-L-lysine4 FAD-dependent demethylase [EC:1.14.99.66]	K11450
NA	NA	NA	chromobox protein 6	K11453
NA	NA	NA	chromobox protein 8	K11455
NA	NA	NA	polyhomeotic-like protein 1	K11456
NA	NA	NA	polycomb group RING finger protein 4	K11459
NA	NA	NA	polycomb protein SCMH1	K11461
NA	NA	NA	polycomb protein EED	K11462
NA	NA	NA	polycomb protein SUZ12	K11463
NA	NA	NA	sex comb on midleg-like protein 2	K11465
NA	NA	NA	YY1-associated factor 2	K11468
NA	NA	NA	RING1 and YY1-binding protein	K11469
NA	NA	NA	additional sex combs-like protein	K11471
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	K11472
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	K11473
NA	NA	NA	GntR family transcriptional regulator, glc operon transcriptional activator	K11474
NA	NA	NA	GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	K11475
NA	NA	NA	GntR family transcriptional regulator, gluconate operon transcriptional repressor	K11476
Removed Ortholog	NA	NA	glc operon protein GlcG	K11477
NA	NA	NA	protein Jumonji	K11478
NA	NA	NA	aurora kinase B [EC:2.7.11.1]	K11479
NA	NA	NA	aurora kinase A [EC:2.7.11.1]	K11481
NA	NA	NA	histone deacetylase HOS2 [EC:3.5.1.98]	K11483
NA	NA	NA	metal regulatory transcription factor 2	K11485
NA	NA	NA	polycomb group RING finger protein 3	K11488
NA	NA	NA	condensin-2 complex subunit H2	K11490
NA	NA	NA	condensin-2 complex subunit D3	K11491
NA	NA	NA	condensin-2 complex subunit G2	K11492
NA	NA	NA	regulator of chromosome condensation	K11493
NA	NA	NA	RCC1 and BTB domain-containing protein	K11494
NA	NA	NA	histone H3-like centromeric protein A	K11495
NA	NA	NA	centromere protein B	K11496
NA	NA	NA	centromeric protein E	K11498
NA	NA	NA	centromere protein F	K11499
NA	NA	NA	centromere protein I	K11501
NA	NA	NA	centromere protein J	K11502
NA	NA	NA	centromere protein O	K11507
NA	NA	NA	centromere protein S	K11511
NA	NA	NA	Borealin	K11514
NA	NA	NA	inner centromere protein	K11515
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	(S)-2-hydroxy-acid oxidase [EC:1.1.3.15]	K11517
NA	NA	NA	mitochondrial import receptor subunit TOM40	K11518
NA	NA	NA	Derlin-1	K11519
NA	NA	NA	two-component system, OmpR family, manganese sensing sensor histidine kinase [EC:2.7.13.3]	K11520
NA	NA	NA	two-component system, OmpR family, manganese sensing response regulator	K11521
NA	NA	NA	two-component system, chemotaxis family, response regulator PixG	K11522
NA	NA	NA	two-component system, chemotaxis family, response regulator PixH	K11523
NA	NA	NA	positive phototaxis protein PixI	K11524
NA	NA	NA	methyl-accepting chemotaxis protein PixJ	K11525
NA	NA	NA	two-component system, chemotaxis family, sensor histidine kinase and response regulator PixL	K11526
NA	NA	NA	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	K11527
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]	K11528
Metabolism	Amino acid metabolism; Carbohydrate metabolism; Energy metabolism; Lipid metabolism	Glycine, serine and threonine metabolism; Glyoxylate and dicarboxylate metabolism; Pentose phosphate pathway; Methane metabolism; Glycerolipid metabolism	glycerate 2-kinase [EC:2.7.1.165]	K11529
NA	NA	NA	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]	K11530
NA	NA	NA	lsr operon transcriptional repressor	K11531
Metabolism	Carbohydrate metabolism; Energy metabolism	Fructose and mannose metabolism; Glycolysis / Gluconeogenesis; Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Methane metabolism	fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]	K11532
Metabolism	Lipid metabolism	Fatty acid biosynthesis	fatty acid synthase, bacteria type [EC:2.3.1.-]	K11533
NA	NA	NA	DeoR family transcriptional regulator, deoxyribose operon repressor	K11534
NA	NA	NA	nucleoside transport protein	K11535
NA	NA	NA	pyrimidine nucleoside transport protein	K11536
NA	NA	NA	MFS transporter, NHS family, xanthosine permease	K11537
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	isobutyryl-CoA dehydrogenase [EC:1.3.99.-]	K11538
Metabolism	Lipid metabolism	Fatty acid biosynthesis	carbonyl reductase 4 / 3-oxoacyl-[acyl-carrier protein] reductase beta subunit [EC:1.1.1.-]	K11539
Metabolism	Amino acid metabolism; Nucleotide metabolism	Alanine, aspartate and glutamate metabolism; Arginine biosynthesis; Pyrimidine metabolism	carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]	K11540
Metabolism	Amino acid metabolism; Nucleotide metabolism	Alanine, aspartate and glutamate metabolism; Arginine biosynthesis; Pyrimidine metabolism	carbamoyl-phosphate synthase / aspartate carbamoyltransferase [EC:6.3.5.5 2.1.3.2]	K11541
NA	NA	NA	kinetochore protein NDC80	K11547
NA	NA	NA	kinetochore protein Nuf2	K11548
NA	NA	NA	kinetochore protein Spc24, animal type	K11549
NA	NA	NA	kinetochore protein Spc25, animal type	K11550
NA	NA	NA	DASH complex subunit DAD1	K11553
NA	NA	NA	kinetochore-associated protein 1	K11577
NA	NA	NA	protein transport protein DSL1/ZW10	K11578
NA	NA	NA	protein zwilch	K11579
NA	NA	NA	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583
NA	NA	NA	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
NA	NA	NA	chromobox protein 1	K11585
NA	NA	NA	chromobox protein 3	K11586
NA	NA	NA	chromobox protein 5	K11587
NA	NA	NA	methyl-CpG-binding domain protein 2	K11590
NA	NA	NA	endoribonuclease Dicer [EC:3.1.26.-]	K11592
NA	NA	NA	eukaryotic translation initiation factor 2C	K11593
NA	NA	NA	ATP-dependent RNA helicase DDX3X [EC:5.6.2.7]	K11594
NA	NA	NA	proteasome maturation protein	K11599
NA	NA	NA	exosome complex component RRP41	K11600
NA	NA	NA	manganese transport system substrate-binding protein	K11601
NA	NA	NA	manganese transport system permease protein	K11602
NA	NA	NA	manganese transport system ATP-binding protein [EC:7.2.2.5]	K11603
NA	NA	NA	manganese/iron transport system substrate-binding protein	K11604
NA	NA	NA	manganese/iron transport system permease protein	K11605
NA	NA	NA	manganese/iron transport system permease protein	K11606
NA	NA	NA	manganese/iron transport system ATP-binding protein	K11607
NA	NA	NA	mycobacterial beta-ketoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.301]	K11608
NA	NA	NA	meromycolic acid 3-oxoacyl-(acyl carrier protein) synthase I [EC:2.3.1.293]	K11609
NA	NA	NA	beta-ketoacyl ACP reductase [EC:1.1.1.100]	K11610
NA	NA	NA	meromycolic acid enoyl-[acyl-carrier-protein] reductase [EC:1.3.1.118]	K11611
NA	NA	NA	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	K11614
NA	NA	NA	two-component system, CitB family, response regulator MalR	K11615
NA	NA	NA	malate:Na+ symporter	K11616
NA	NA	NA	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	K11617
NA	NA	NA	two-component system, NarL family, response regulator LiaR	K11618
NA	NA	NA	lia operon protein LiaI	K11619
NA	NA	NA	lia operon protein LiaH	K11620
NA	NA	NA	lia operon protein LiaG	K11621
NA	NA	NA	lia operon protein LiaF	K11622
NA	NA	NA	two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]	K11623
NA	NA	NA	two-component system, NarL family, response regulator YdfI	K11624
NA	NA	NA	membrane protein YdfJ	K11625
NA	NA	NA	putative sodium/glutamine symporter	K11626
NA	NA	NA	pyrrolysyl-tRNA synthetase [EC:6.1.1.26]	K11627
NA	NA	NA	mycocerosic acid synthase [EC:2.3.1.111]	K11628
NA	NA	NA	two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]	K11629
NA	NA	NA	two-component system, OmpR family, bacitracin resistance response regulator BceR	K11630
NA	NA	NA	bacitracin transport system ATP-binding protein	K11631
NA	NA	NA	bacitracin transport system permease protein	K11632
NA	NA	NA	two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]	K11633
NA	NA	NA	two-component system, OmpR family, response regulator YxdJ	K11634
NA	NA	NA	putative ABC transport system ATP-binding protein	K11635
NA	NA	NA	putative ABC transport system permease protein	K11636
NA	NA	NA	two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]	K11637
NA	NA	NA	two-component system, CitB family, response regulator CitT	K11638
NA	NA	NA	Mg2+/citrate complex secondary transporter	K11639
NA	NA	NA	two-component system, LytTR family, sensor histidine kinase NatK [EC:2.7.13.3]	K11640
NA	NA	NA	two-component system, LytTR family, response regulator NatR	K11641
NA	NA	NA	chromodomain-helicase-DNA-binding protein 3 [EC:5.6.2.-]	K11642
NA	NA	NA	chromodomain-helicase-DNA-binding protein 4 [EC:5.6.2.-]	K11643
NA	NA	NA	paired amphipathic helix protein Sin3a	K11644
Metabolism	Carbohydrate metabolism; Energy metabolism	Fructose and mannose metabolism; Glycolysis / Gluconeogenesis; Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Methane metabolism	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	K11645
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	3-dehydroquinate synthase II [EC:1.4.1.24]	K11646
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:5.6.2.-]	K11647
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	K11648
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C	K11649
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D	K11650
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	K11651
NA	NA	NA	actin-like protein 6B	K11652
NA	NA	NA	AT-rich interactive domain-containing protein 1	K11653
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 [EC:5.6.2.-]	K11654
NA	NA	NA	bromodomain adjacent to zinc finger domain protein 1A	K11655
NA	NA	NA	chromatin accessibility complex protein 1	K11656
NA	NA	NA	remodeling and spacing factor 1	K11657
NA	NA	NA	metastasis-associated protein MTA	K11660
NA	NA	NA	helicase SRCAP/SWR1 [EC:5.6.2.-]	K11661
NA	NA	NA	actin-related protein 6	K11662
NA	NA	NA	zinc finger HIT domain-containing protein 1	K11663
NA	NA	NA	vacuolar protein sorting-associated protein 72	K11664
NA	NA	NA	chromatin-remodeling ATPase INO80 [EC:5.6.2.-]	K11665
NA	NA	NA	INO80 complex subunit B	K11666
NA	NA	NA	INO80 complex subunit C	K11667
NA	NA	NA	INO80 complex subunit E	K11669
NA	NA	NA	nuclear factor related to kappa-B-binding protein	K11671
NA	NA	NA	actin-related protein 5	K11672
NA	NA	NA	actin-related protein 8	K11673
NA	NA	NA	microspherule protein 1	K11674
NA	NA	NA	Ino eighty subunit 1	K11675
NA	NA	NA	Ino eighty subunit 2	K11676
Removed Ortholog	NA	NA	helicase SWR1 [EC:3.6.4.12]	K11681
NA	NA	NA	SWR1-complex protein 3	K11682
NA	NA	NA	bromodomain-containing factor 1	K11684
NA	NA	NA	DNA-binding protein StpA	K11685
NA	NA	NA	chromosome-anchoring protein RacA	K11686
NA	NA	NA	poly(ADP-ribose) glycohydrolase ARH3 [EC:3.2.1.143]	K11687
NA	NA	NA	C4-dicarboxylate-binding protein DctP	K11688
NA	NA	NA	C4-dicarboxylate transporter, DctQ subunit	K11689
NA	NA	NA	C4-dicarboxylate transporter, DctM subunit	K11690
NA	NA	NA	two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]	K11691
NA	NA	NA	two-component system, CitB family, response regulator DctR	K11692
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16]	K11693
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	peptidoglycan pentaglycine glycine transferase (the second and third glycine) [EC:2.3.2.17]	K11694
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	peptidoglycan pentaglycine glycine transferase (the fourth and fifth glycine) [EC:2.3.2.18]	K11695
NA	NA	NA	RNA-dependent RNA polymerase [EC:2.7.7.48]	K11699
Metabolism	Amino acid metabolism; Glycan biosynthesis and metabolism	Lysine degradation; Other types of O-glycan biosynthesis	collagen beta-1,O-galactosyltransferase [EC:2.4.1.50]	K11703
NA	NA	NA	iron/zinc/manganese/copper transport system substrate-binding protein	K11704
NA	NA	NA	iron/zinc/manganese/copper transport system permease protein	K11705
NA	NA	NA	iron/zinc/manganese/copper transport system ATP-binding protein	K11706
NA	NA	NA	manganese/zinc/iron transport system substrate-binding protein	K11707
NA	NA	NA	manganese/zinc/iron transport system permease protein	K11708
NA	NA	NA	manganese/zinc/iron transport system permease protein	K11709
NA	NA	NA	manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]	K11710
NA	NA	NA	two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]	K11711
NA	NA	NA	two-component system, LuxR family, response regulator DctR	K11712
NA	NA	NA	geranylgeranyl transferase type-1 subunit beta [EC:2.5.1.59]	K11713
NA	NA	NA	rhamnogalacturonan II specific xylosyltransferase [EC:2.4.2.-]	K11714
NA	NA	NA	cyclin-dependent kinase 5 activator 1	K11716
Metabolism	Metabolism of other amino acids	Selenocompound metabolism	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	K11717
NA	NA	NA	UDP-glucose:glycoprotein glucosyltransferase [EC:2.4.1.-]	K11718
NA	NA	NA	lipopolysaccharide export system protein LptC	K11719
NA	NA	NA	lipopolysaccharide export system permease protein	K11720
NA	NA	NA	bromodomain-containing protein 3	K11721
NA	NA	NA	bromodomain-containing protein 4	K11722
NA	NA	NA	bromodomain-containing protein 7	K11723
NA	NA	NA	bromodomain testis-specific protein	K11724
Metabolism	Energy metabolism	Oxidative phosphorylation	phospholysine phosphohistidine inorganic pyrophosphate phosphatase [EC:3.6.1.1 3.1.3.-]	K11725
Metabolism	Energy metabolism	Oxidative phosphorylation	nucleosome-remodeling factor 38 kDa subunit [EC:3.6.1.1]	K11726
NA	NA	NA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1 [EC:5.6.2.-]	K11727
NA	NA	NA	nucleosome-remodeling factor subunit BPTF	K11728
NA	NA	NA	acyl-CoA dehydrogenase family member 10	K11729
NA	NA	NA	acyl-CoA dehydrogenase family member 11	K11730
Metabolism	Metabolism of terpenoids and polyketides	Pinene, camphor and geraniol degradation	citronellyl-CoA dehydrogenase [EC:1.3.99.-]	K11731
NA	NA	NA	phenylalanine-specific permease	K11732
NA	NA	NA	lysine-specific permease	K11733
NA	NA	NA	aromatic amino acid transport protein AroP	K11734
NA	NA	NA	GABA permease	K11735
NA	NA	NA	proline-specific permease ProY	K11736
NA	NA	NA	D-serine/D-alanine/glycine transporter	K11737
NA	NA	NA	L-asparagine permease	K11738
Removed Ortholog	NA	NA	bacteriophage N4 adsorption protein A	K11739
Removed Ortholog	NA	NA	bacteriophage N4 adsorption protein B	K11740
NA	NA	NA	quaternary ammonium compound-resistance protein SugE	K11741
NA	NA	NA	spermidine export protein MdtI	K11742
NA	NA	NA	spermidine export protein MdtJ	K11743
NA	NA	NA	AI-2 transport protein TqsA	K11744
NA	NA	NA	glutathione-regulated potassium-efflux system protein KefC	K11745
NA	NA	NA	glutathione-regulated potassium-efflux system ancillary protein KefF	K11746
NA	NA	NA	glutathione-regulated potassium-efflux system protein KefB	K11747
NA	NA	NA	glutathione-regulated potassium-efflux system ancillary protein KefG	K11748
NA	NA	NA	regulator of sigma E protease [EC:3.4.24.-]	K11749
NA	NA	NA	esterase FrsA [EC:3.1.-.-]	K11750
Metabolism	Metabolism of cofactors and vitamins; Nucleotide metabolism	Nicotinate and nicotinamide metabolism; Purine metabolism; Pyrimidine metabolism	5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	K11751
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	K11752
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	K11753
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	K11754
Metabolism	Amino acid metabolism	Histidine metabolism	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	K11755
NA	NA	NA	protein polybromo-1	K11757
NA	NA	NA	AT-rich interactive domain-containing protein 2	K11765
NA	NA	NA	SWI/SNF chromatin-remodeling complex subunit SWI1	K11771
Removed Ortholog	NA	NA	HAD superfamily phosphatase	K11777
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]	K11778
Metabolism	Energy metabolism	Methane metabolism	FO synthase [EC:2.5.1.147 4.3.1.32]	K11779
Metabolism	Energy metabolism	Methane metabolism	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase [EC:4.3.1.32]	K11780
Metabolism	Energy metabolism	Methane metabolism	5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]	K11781
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	chorismate dehydratase [EC:4.2.1.151]	K11782
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	futalosine hydrolase [EC:3.2.2.26]	K11783
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]	K11784
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	5,8-dihydroxy-2-naphthoate synthase [EC:4.1.99.29]	K11785
NA	NA	NA	ATP-dependent helicase STH1/SNF2 [EC:5.6.2.-]	K11786
Metabolism	Metabolism of cofactors and vitamins; Nucleotide metabolism	One carbon pool by folate; Purine metabolism	phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]	K11787
Metabolism	Nucleotide metabolism	Purine metabolism	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]	K11788
NA	NA	NA	DDB1- and CUL4-associated factor 1 [EC:2.7.11.1]	K11789
NA	NA	NA	denticleless	K11790
NA	NA	NA	DDB1- and CUL4-associated factor 15	K11791
NA	NA	NA	DET1- and DDB1-associated protein 1	K11792
NA	NA	NA	cereblon	K11793
NA	NA	NA	DDB1- and CUL4-associated factor 6	K11795
NA	NA	NA	Trpc4-associated protein	K11796
NA	NA	NA	PH-interacting protein	K11797
NA	NA	NA	bromodomain and WD repeat domain containing protein 1/3	K11798
NA	NA	NA	DDB1- and CUL4-associated factor 4	K11799
NA	NA	NA	DDB1- and CUL4-associated factor 5	K11800
NA	NA	NA	DDB1- and CUL4-associated factor 11	K11801
NA	NA	NA	DDB1- and CUL4-associated factor 10	K11802
NA	NA	NA	DDB1- and CUL4-associated factor 12	K11803
NA	NA	NA	DDB1- and CUL4-associated factor 8	K11804
NA	NA	NA	DDB1- and CUL4-associated factor 7	K11805
NA	NA	NA	DDB1- and CUL4-associated factor 13	K11806
NA	NA	NA	WD and tetratricopeptide repeats protein 1	K11807
Metabolism	Nucleotide metabolism	Purine metabolism	phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21]	K11808
Removed Ortholog	NA	NA	arsenical resistance protein ArsH	K11811
NA	NA	NA	multidrug resistance protein EbrA	K11814
NA	NA	NA	multidrug resistance protein EbrB	K11815
Metabolism	Amino acid metabolism	Tryptophan metabolism	indole-3-pyruvate monooxygenase [EC:1.14.13.168]	K11816
Metabolism	Amino acid metabolism	Tryptophan metabolism	indole-3-acetaldehyde oxidase [EC:1.2.3.7]	K11817
Metabolism	Amino acid metabolism; Biosynthesis of other secondary metabolites	Tryptophan metabolism; Glucosinolate biosynthesis	N-hydroxythioamide S-beta-glucosyltransferase [EC:2.4.1.195]	K11820
Metabolism	Xenobiotics biodegradation and metabolism	Metabolism of xenobiotics by cytochrome P450	bile-salt sulfotransferase [EC:2.8.2.14]	K11822
NA	NA	NA	AP-2 complex subunit alpha	K11824
NA	NA	NA	AP-2 complex subunit mu-1	K11826
NA	NA	NA	AP-2 complex subunit sigma-1	K11827
NA	NA	NA	transcription factor A, mitochondrial	K11830
NA	NA	NA	nuclear respiratory factor 1	K11831
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 1 [EC:3.4.19.12]	K11832
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 2 [EC:3.4.19.12]	K11833
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]	K11835
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 5/13 [EC:3.4.19.12]	K11836
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 6/32 [EC:3.4.19.12]	K11837
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]	K11838
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 8 [EC:3.4.19.12]	K11839
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]	K11840
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]	K11841
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 12/46 [EC:3.4.19.12]	K11842
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 14 [EC:3.4.19.12]	K11843
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 16/45 [EC:3.4.19.12]	K11844
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]	K11848
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 26/29/37 [EC:3.4.19.12]	K11850
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 30 [EC:3.4.19.12]	K11851
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 31 [EC:3.4.19.12]	K11852
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 34 [EC:3.4.19.12]	K11853
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 35/38 [EC:3.4.19.12]	K11854
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12]	K11855
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 47 [EC:3.4.19.12]	K11857
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 48 [EC:3.4.19.12]	K11858
NA	NA	NA	OTU domain-containing protein 7 [EC:3.4.19.12]	K11860
NA	NA	NA	ubiquitin thioesterase ZRANB1 [EC:3.4.19.12]	K11862
NA	NA	NA	Ataxin-3 [EC:3.4.22.-]	K11863
NA	NA	NA	BRCA1/BRCA2-containing complex subunit 3 [EC:3.4.19.-]	K11864
NA	NA	NA	histone H2A deubiquitinase [EC:3.4.19.-]	K11865
NA	NA	NA	STAM-binding protein [EC:3.4.19.12]	K11866
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 1 [EC:3.4.19.12]	K11870
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]	K11873
NA	NA	NA	ubiquitin carboxyl-terminal hydrolase 16 [EC:3.4.19.12]	K11874
NA	NA	NA	proteasome assembly chaperone 2	K11876
NA	NA	NA	proteasome assembly chaperone 3	K11877
NA	NA	NA	proteasome assembly chaperone 4	K11878
NA	NA	NA	RNA-binding protein NOB1	K11883
NA	NA	NA	RNA-binding protein PNO1	K11884
NA	NA	NA	DNA damage-inducible protein 1	K11885
NA	NA	NA	proteasome component ECM29	K11886
NA	NA	NA	proteasomal ATPase-associated factor 1	K11887
NA	NA	NA	type VI secretion system protein ImpN [EC:2.7.11.1]	K11889
NA	NA	NA	type VI secretion system protein ImpM	K11890
NA	NA	NA	type VI secretion system protein ImpL	K11891
NA	NA	NA	type VI secretion system protein ImpK	K11892
NA	NA	NA	type VI secretion system protein ImpJ	K11893
NA	NA	NA	type VI secretion system protein ImpI	K11894
NA	NA	NA	type VI secretion system protein ImpH	K11895
NA	NA	NA	type VI secretion system protein ImpG	K11896
NA	NA	NA	type VI secretion system protein ImpF	K11897
NA	NA	NA	type VI secretion system protein ImpE	K11898
NA	NA	NA	type VI secretion system protein ImpD	K11899
NA	NA	NA	type VI secretion system protein ImpC	K11900
NA	NA	NA	type VI secretion system protein ImpB	K11901
NA	NA	NA	type VI secretion system protein ImpA	K11902
NA	NA	NA	type VI secretion system secreted protein Hcp	K11903
NA	NA	NA	type VI secretion system secreted protein VgrG	K11904
NA	NA	NA	type VI secretion system protein	K11905
NA	NA	NA	type VI secretion system protein VasD	K11906
NA	NA	NA	type VI secretion system protein VasG	K11907
NA	NA	NA	sigma-54 dependent transcriptional regulator	K11908
NA	NA	NA	type VI secretion system protein VasI	K11909
NA	NA	NA	type VI secretion system protein VasJ	K11910
NA	NA	NA	type VI secretion system protein VasL	K11911
NA	NA	NA	serine/threonine-protein kinase PpkA [EC:2.7.11.1]	K11912
NA	NA	NA	type VI secretion system protein	K11913
NA	NA	NA	sigma-54 dependent transcriptional regulator	K11914
NA	NA	NA	serine/threonine protein phosphatase Stp1 [EC:3.1.3.16]	K11915
NA	NA	NA	serine/threonine-protein kinase Stk1 [EC:2.7.11.-]	K11916
NA	NA	NA	sigma-54 dependent transcriptional regulator	K11917
NA	NA	NA	type VI secretion system protein	K11918
NA	NA	NA	type VI secretion system lysozyme-related protein	K11919
NA	NA	NA	AraC family transcriptional regulator	K11920
NA	NA	NA	LysR family transcriptional regulator, cyn operon transcriptional activator	K11921
NA	NA	NA	GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor	K11922
NA	NA	NA	MerR family transcriptional regulator, copper efflux regulator	K11923
NA	NA	NA	DtxR family transcriptional regulator, manganese transport regulator	K11924
