level1	level2	level3	Name	gene_family
Genetic Information Processing	Chromosome	Polycomb repressive complex	sex comb on midleg-like protein 2	K11465
BRITE	genetic information processing	Chromosome and associated proteins	YY1-associated factor 2	K11468
Genetic Information Processing	Chromosome	Polycomb repressive complex	YY1-associated factor 2	K11468
BRITE	genetic information processing	Chromosome and associated proteins	RING1 and YY1-binding protein	K11469
Genetic Information Processing	Chromosome	Polycomb repressive complex	RING1 and YY1-binding protein	K11469
BRITE	genetic information processing	Chromosome and associated proteins	additional sex combs-like protein	K11471
Genetic Information Processing	Chromosome	Polycomb repressive complex	additional sex combs-like protein	K11471
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	K11472
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	K11473
BRITE	genetic information processing	Transcription factors	GntR family transcriptional regulator, glc operon transcriptional activator	K11474
BRITE	genetic information processing	Transcription factors	GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	K11475
BRITE	genetic information processing	Transcription factors	GntR family transcriptional regulator, gluconate operon transcriptional repressor	K11476
Removed Ortholog	NA	NA	glc operon protein GlcG	K11477
BRITE	genetic information processing	Chromosome and associated proteins	protein Jumonji	K11478
Cellular Processes	Cellular community - eukaryotes	Signaling pathways regulating pluripotency of stem cells	protein Jumonji	K11478
Genetic Information Processing	Chromosome	Polycomb repressive complex	protein Jumonji	K11478
BRITE	genetic information processing; metabolism	Chromosome and associated proteins; Protein kinases; Protein phosphatases and associated proteins	aurora kinase B [EC:2.7.11.1]	K11479
Cellular Processes	Cell growth and death	Cell cycle	aurora kinase B [EC:2.7.11.1]	K11479
Genetic Information Processing	Chromosome	Polycomb repressive complex	aurora kinase B [EC:2.7.11.1]	K11479
BRITE	genetic information processing; metabolism	Chromosome and associated proteins; Protein kinases; Protein phosphatases and associated proteins	aurora kinase A [EC:2.7.11.1]	K11481
Cellular Processes	Cell growth and death	Oocyte meiosis	aurora kinase A [EC:2.7.11.1]	K11481
Organismal Systems	Endocrine system	Progesterone-mediated oocyte maturation	aurora kinase A [EC:2.7.11.1]	K11481
BRITE	genetic information processing	Chromosome and associated proteins	histone deacetylase HOS2 [EC:3.5.1.98]	K11483
BRITE	genetic information processing	Chromosome and associated proteins; Transcription factors	metal regulatory transcription factor 2	K11485
Genetic Information Processing	Chromosome	Polycomb repressive complex	metal regulatory transcription factor 2	K11485
BRITE	genetic information processing	Chromosome and associated proteins	polycomb group RING finger protein 3	K11488
Cellular Processes	Cellular community - eukaryotes	Signaling pathways regulating pluripotency of stem cells	polycomb group RING finger protein 3	K11488
Genetic Information Processing	Chromosome	Polycomb repressive complex	polycomb group RING finger protein 3	K11488
BRITE	genetic information processing	Chromosome and associated proteins	condensin-2 complex subunit H2	K11490
BRITE	genetic information processing	Chromosome and associated proteins	condensin-2 complex subunit D3	K11491
BRITE	genetic information processing	Chromosome and associated proteins	condensin-2 complex subunit G2	K11492
BRITE	genetic information processing	Chromosome and associated proteins; Messenger RNA biogenesis	regulator of chromosome condensation	K11493
BRITE	genetic information processing	Chromosome and associated proteins	RCC1 and BTB domain-containing protein	K11494
BRITE	genetic information processing	Chromosome and associated proteins	histone H3-like centromeric protein A	K11495
BRITE	genetic information processing	Chromosome and associated proteins	centromere protein B	K11496
BRITE	genetic information processing; metabolism	Chromosome and associated proteins; Protein phosphatases and associated proteins	centromeric protein E	K11498
Cellular Processes	Cell motility	Motor proteins	centromeric protein E	K11498
BRITE	genetic information processing	Chromosome and associated proteins	centromere protein F	K11499
BRITE	genetic information processing	Chromosome and associated proteins	centromere protein I	K11501
BRITE	genetic information processing	Chromosome and associated proteins	centromere protein J	K11502
BRITE	genetic information processing	Chromosome and associated proteins	centromere protein O	K11507
BRITE	genetic information processing	Chromosome and associated proteins; DNA repair and recombination proteins	centromere protein S	K11511
Genetic Information Processing	Replication and repair	Fanconi anemia pathway	centromere protein S	K11511
BRITE	genetic information processing	Chromosome and associated proteins	Borealin	K11514
BRITE	genetic information processing	Chromosome and associated proteins	inner centromere protein	K11515
Cellular Processes	Transport and catabolism	Peroxisome	(S)-2-hydroxy-acid oxidase [EC:1.1.3.15]	K11517
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	(S)-2-hydroxy-acid oxidase [EC:1.1.3.15]	K11517
BRITE	genetic information processing; signaling and cellular processes	Mitochondrial biogenesis; Transporters	mitochondrial import receptor subunit TOM40	K11518
Cellular Processes	Transport and catabolism	Mitophagy - animal	mitochondrial import receptor subunit TOM40	K11518
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Pathways of neurodegeneration - multiple diseases	mitochondrial import receptor subunit TOM40	K11518
Genetic Information Processing	Folding, sorting and degradation	Protein processing in endoplasmic reticulum	Derlin-1	K11519
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Pathways of neurodegeneration - multiple diseases	Derlin-1	K11519
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, OmpR family, manganese sensing sensor histidine kinase [EC:2.7.13.3]	K11520
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, manganese sensing sensor histidine kinase [EC:2.7.13.3]	K11520
BRITE	signaling and cellular processes	Two-component system	two-component system, OmpR family, manganese sensing response regulator	K11521
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, manganese sensing response regulator	K11521
BRITE	signaling and cellular processes	Bacterial motility proteins; Two-component system	two-component system, chemotaxis family, response regulator PixG	K11522
Environmental Information Processing	Signal transduction	Two-component system	two-component system, chemotaxis family, response regulator PixG	K11522
BRITE	signaling and cellular processes	Bacterial motility proteins; Two-component system	two-component system, chemotaxis family, response regulator PixH	K11523
Environmental Information Processing	Signal transduction	Two-component system	two-component system, chemotaxis family, response regulator PixH	K11523
BRITE	signaling and cellular processes	Bacterial motility proteins	positive phototaxis protein PixI	K11524
Environmental Information Processing	Signal transduction	Two-component system	positive phototaxis protein PixI	K11524
BRITE	signaling and cellular processes	Bacterial motility proteins	methyl-accepting chemotaxis protein PixJ	K11525
Environmental Information Processing	Signal transduction	Two-component system	methyl-accepting chemotaxis protein PixJ	K11525
BRITE	metabolism; signaling and cellular processes	Protein kinases; Bacterial motility proteins; Two-component system	two-component system, chemotaxis family, sensor histidine kinase and response regulator PixL	K11526
Environmental Information Processing	Signal transduction	Two-component system	two-component system, chemotaxis family, sensor histidine kinase and response regulator PixL	K11526
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	K11527
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]	K11528
Metabolism	Amino acid metabolism; Carbohydrate metabolism; Energy metabolism; Lipid metabolism	Glycine, serine and threonine metabolism; Glyoxylate and dicarboxylate metabolism; Pentose phosphate pathway; Methane metabolism; Glycerolipid metabolism	glycerate 2-kinase [EC:2.7.1.165]	K11529
Cellular Processes	Cellular community - prokaryotes	Quorum sensing	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]	K11530
BRITE	genetic information processing	Transcription factors	lsr operon transcriptional repressor	K11531
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli; Quorum sensing	lsr operon transcriptional repressor	K11531
Metabolism	Carbohydrate metabolism; Energy metabolism	Fructose and mannose metabolism; Glycolysis / Gluconeogenesis; Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Methane metabolism	fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]	K11532
BRITE	metabolism	Lipid biosynthesis proteins	fatty acid synthase, bacteria type [EC:2.3.1.-]	K11533
Human Diseases	Endocrine and metabolic disease	Insulin resistance	fatty acid synthase, bacteria type [EC:2.3.1.-]	K11533
Metabolism	Lipid metabolism	Fatty acid biosynthesis	fatty acid synthase, bacteria type [EC:2.3.1.-]	K11533
BRITE	genetic information processing	Transcription factors	DeoR family transcriptional regulator, deoxyribose operon repressor	K11534
BRITE	signaling and cellular processes	Transporters	nucleoside transport protein	K11535
BRITE	signaling and cellular processes	Transporters	pyrimidine nucleoside transport protein	K11536
BRITE	signaling and cellular processes	Transporters	MFS transporter, NHS family, xanthosine permease	K11537
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	isobutyryl-CoA dehydrogenase [EC:1.3.99.-]	K11538
Metabolism	Lipid metabolism	Fatty acid biosynthesis	carbonyl reductase 4 / 3-oxoacyl-[acyl-carrier protein] reductase beta subunit [EC:1.1.1.-]	K11539
BRITE	metabolism	Peptidases and inhibitors	carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]	K11540
Metabolism	Amino acid metabolism; Nucleotide metabolism	Alanine, aspartate and glutamate metabolism; Arginine biosynthesis; Pyrimidine metabolism	carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]	K11540
Metabolism	Amino acid metabolism; Nucleotide metabolism	Alanine, aspartate and glutamate metabolism; Arginine biosynthesis; Pyrimidine metabolism	carbamoyl-phosphate synthase / aspartate carbamoyltransferase [EC:6.3.5.5 2.1.3.2]	K11541
BRITE	genetic information processing	Chromosome and associated proteins	kinetochore protein NDC80	K11547
Cellular Processes	Cell growth and death	Cell cycle	kinetochore protein NDC80	K11547
BRITE	genetic information processing	Chromosome and associated proteins	kinetochore protein Nuf2	K11548
BRITE	genetic information processing	Chromosome and associated proteins	kinetochore protein Spc24, animal type	K11549
BRITE	genetic information processing	Chromosome and associated proteins	kinetochore protein Spc25, animal type	K11550
BRITE	genetic information processing	Chromosome and associated proteins	DASH complex subunit DAD1	K11553
BRITE	genetic information processing	Chromosome and associated proteins	kinetochore-associated protein 1	K11577
BRITE	genetic information processing	Chromosome and associated proteins; Membrane trafficking	protein transport protein DSL1/ZW10	K11578
BRITE	genetic information processing	Chromosome and associated proteins	protein zwilch	K11579
BRITE	genetic information processing; metabolism	Chromosome and associated proteins; Messenger RNA biogenesis; Protein phosphatases and associated proteins	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583
Environmental Information Processing	Signal transduction	AMPK signaling pathway; PI3K-Akt signaling pathway; Sphingolipid signaling pathway	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583
Genetic Information Processing	Translation	mRNA surveillance pathway	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583
Human Diseases	Infectious disease: viral	Human papillomavirus infection	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583
Organismal Systems	Circulatory system; Immune system; Nervous system	Adrenergic signaling in cardiomyocytes; T cell receptor signaling pathway; Dopaminergic synapse	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583
BRITE	genetic information processing; metabolism	Chromosome and associated proteins; Messenger RNA biogenesis; Protein phosphatases and associated proteins	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
Cellular Processes	Cell growth and death	Cell cycle; Meiosis - yeast; Oocyte meiosis	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
Environmental Information Processing	Signal transduction	AMPK signaling pathway; PI3K-Akt signaling pathway; Sphingolipid signaling pathway	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
Genetic Information Processing	Translation	mRNA surveillance pathway	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
Human Diseases	Infectious disease: viral	Human papillomavirus infection	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
Organismal Systems	Circulatory system; Immune system; Nervous system	Adrenergic signaling in cardiomyocytes; T cell receptor signaling pathway; Dopaminergic synapse	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584
BRITE	genetic information processing	Chromosome and associated proteins	chromobox protein 1	K11585
BRITE	genetic information processing	Chromosome and associated proteins; Spliceosome	chromobox protein 3	K11586
Genetic Information Processing	Chromosome	Polycomb repressive complex	chromobox protein 3	K11586
Human Diseases	Infectious disease: bacterial	Shigellosis	chromobox protein 3	K11586
BRITE	genetic information processing	Chromosome and associated proteins	chromobox protein 5	K11587
BRITE	genetic information processing	Chromosome and associated proteins	methyl-CpG-binding domain protein 2	K11590
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	methyl-CpG-binding domain protein 2	K11590
BRITE	genetic information processing	Chromosome and associated proteins	endoribonuclease Dicer [EC:3.1.26.-]	K11592
Human Diseases	Cancer: overview	MicroRNAs in cancer	endoribonuclease Dicer [EC:3.1.26.-]	K11592
BRITE	genetic information processing	Chromosome and associated proteins; Messenger RNA biogenesis	eukaryotic translation initiation factor 2C	K11593
Organismal Systems	Development and regeneration	Axon regeneration	eukaryotic translation initiation factor 2C	K11593
BRITE	genetic information processing	Chromosome and associated proteins; Messenger RNA biogenesis; Spliceosome	ATP-dependent RNA helicase DDX3X [EC:5.6.2.7]	K11594
Human Diseases	Cancer: overview; Infectious disease: viral	Viral carcinogenesis; Hepatitis B	ATP-dependent RNA helicase DDX3X [EC:5.6.2.7]	K11594
Organismal Systems	Immune system	RIG-I-like receptor signaling pathway	ATP-dependent RNA helicase DDX3X [EC:5.6.2.7]	K11594
BRITE	genetic information processing	Proteasome	proteasome maturation protein	K11599
Genetic Information Processing	Folding, sorting and degradation	Proteasome	proteasome maturation protein	K11599
BRITE	genetic information processing	Messenger RNA biogenesis	exosome complex component RRP41	K11600
Genetic Information Processing	Folding, sorting and degradation	RNA degradation	exosome complex component RRP41	K11600
BRITE	signaling and cellular processes	Transporters	manganese transport system substrate-binding protein	K11601
Environmental Information Processing	Membrane transport; Signal transduction	ABC transporters; Two-component system	manganese transport system substrate-binding protein	K11601
BRITE	signaling and cellular processes	Transporters	manganese transport system permease protein	K11602
Environmental Information Processing	Membrane transport; Signal transduction	ABC transporters; Two-component system	manganese transport system permease protein	K11602
BRITE	signaling and cellular processes	Transporters	manganese transport system ATP-binding protein [EC:7.2.2.5]	K11603
Environmental Information Processing	Membrane transport; Signal transduction	ABC transporters; Two-component system	manganese transport system ATP-binding protein [EC:7.2.2.5]	K11603
BRITE	signaling and cellular processes	Transporters	manganese/iron transport system substrate-binding protein	K11604
Environmental Information Processing	Membrane transport	ABC transporters	manganese/iron transport system substrate-binding protein	K11604
BRITE	signaling and cellular processes	Transporters	manganese/iron transport system permease protein	K11605
Environmental Information Processing	Membrane transport	ABC transporters	manganese/iron transport system permease protein	K11605
BRITE	signaling and cellular processes	Transporters	manganese/iron transport system permease protein	K11606
Environmental Information Processing	Membrane transport	ABC transporters	manganese/iron transport system permease protein	K11606
BRITE	signaling and cellular processes	Transporters	manganese/iron transport system ATP-binding protein	K11607
Environmental Information Processing	Membrane transport	ABC transporters	manganese/iron transport system ATP-binding protein	K11607
BRITE	metabolism	Lipid biosynthesis proteins	mycobacterial beta-ketoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.301]	K11608
BRITE	metabolism	Lipid biosynthesis proteins	meromycolic acid 3-oxoacyl-(acyl carrier protein) synthase I [EC:2.3.1.293]	K11609
BRITE	metabolism	Lipid biosynthesis proteins	beta-ketoacyl ACP reductase [EC:1.1.1.100]	K11610
BRITE	metabolism	Lipid biosynthesis proteins	meromycolic acid enoyl-[acyl-carrier-protein] reductase [EC:1.3.1.118]	K11611
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	K11614
Environmental Information Processing	Signal transduction	Two-component system	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	K11614
BRITE	signaling and cellular processes	Two-component system	two-component system, CitB family, response regulator MalR	K11615
Environmental Information Processing	Signal transduction	Two-component system	two-component system, CitB family, response regulator MalR	K11615
Environmental Information Processing	Signal transduction	Two-component system	malate:Na+ symporter	K11616
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	K11617
Environmental Information Processing	Signal transduction	Two-component system	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	K11617
BRITE	signaling and cellular processes	Two-component system	two-component system, NarL family, response regulator LiaR	K11618
Environmental Information Processing	Signal transduction	Two-component system	two-component system, NarL family, response regulator LiaR	K11618
Environmental Information Processing	Signal transduction	Two-component system	lia operon protein LiaI	K11619
Environmental Information Processing	Signal transduction	Two-component system	lia operon protein LiaH	K11620
Environmental Information Processing	Signal transduction	Two-component system	lia operon protein LiaG	K11621
Environmental Information Processing	Signal transduction	Two-component system	lia operon protein LiaF	K11622
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]	K11623
Environmental Information Processing	Signal transduction	Two-component system	two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]	K11623
BRITE	signaling and cellular processes	Two-component system	two-component system, NarL family, response regulator YdfI	K11624
Environmental Information Processing	Signal transduction	Two-component system	two-component system, NarL family, response regulator YdfI	K11624
Environmental Information Processing	Signal transduction	Two-component system	membrane protein YdfJ	K11625
Environmental Information Processing	Signal transduction	Two-component system	putative sodium/glutamine symporter	K11626
BRITE	genetic information processing; metabolism	Transfer RNA biogenesis; Amino acid related enzymes	pyrrolysyl-tRNA synthetase [EC:6.1.1.26]	K11627
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis	pyrrolysyl-tRNA synthetase [EC:6.1.1.26]	K11627
BRITE	metabolism	Lipid biosynthesis proteins	mycocerosic acid synthase [EC:2.3.1.111]	K11628
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]	K11629
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]	K11629
BRITE	signaling and cellular processes	Two-component system	two-component system, OmpR family, bacitracin resistance response regulator BceR	K11630
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, bacitracin resistance response regulator BceR	K11630
BRITE	signaling and cellular processes	Transporters	bacitracin transport system ATP-binding protein	K11631
Environmental Information Processing	Membrane transport; Signal transduction	ABC transporters; Two-component system	bacitracin transport system ATP-binding protein	K11631
BRITE	signaling and cellular processes	Transporters	bacitracin transport system permease protein	K11632
Environmental Information Processing	Membrane transport; Signal transduction	ABC transporters; Two-component system	bacitracin transport system permease protein	K11632
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]	K11633
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]	K11633
BRITE	signaling and cellular processes	Two-component system	two-component system, OmpR family, response regulator YxdJ	K11634
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, response regulator YxdJ	K11634
BRITE	signaling and cellular processes	Transporters	putative ABC transport system ATP-binding protein	K11635
Environmental Information Processing	Signal transduction	Two-component system	putative ABC transport system ATP-binding protein	K11635
BRITE	signaling and cellular processes	Transporters	putative ABC transport system permease protein	K11636
Environmental Information Processing	Signal transduction	Two-component system	putative ABC transport system permease protein	K11636
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]	K11637
Environmental Information Processing	Signal transduction	Two-component system	two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]	K11637
BRITE	signaling and cellular processes	Two-component system	two-component system, CitB family, response regulator CitT	K11638
Environmental Information Processing	Signal transduction	Two-component system	two-component system, CitB family, response regulator CitT	K11638
Environmental Information Processing	Signal transduction	Two-component system	Mg2+/citrate complex secondary transporter	K11639
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, LytTR family, sensor histidine kinase NatK [EC:2.7.13.3]	K11640
Environmental Information Processing	Signal transduction	Two-component system	two-component system, LytTR family, sensor histidine kinase NatK [EC:2.7.13.3]	K11640
BRITE	signaling and cellular processes	Two-component system	two-component system, LytTR family, response regulator NatR	K11641
Environmental Information Processing	Signal transduction	Two-component system	two-component system, LytTR family, response regulator NatR	K11641
BRITE	genetic information processing	Chromosome and associated proteins	chromodomain-helicase-DNA-binding protein 3 [EC:5.6.2.-]	K11642
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	chromodomain-helicase-DNA-binding protein 3 [EC:5.6.2.-]	K11642
BRITE	genetic information processing	Chromosome and associated proteins	chromodomain-helicase-DNA-binding protein 4 [EC:5.6.2.-]	K11643
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	chromodomain-helicase-DNA-binding protein 4 [EC:5.6.2.-]	K11643
Human Diseases	Cancer: overview; Infectious disease: viral	Viral carcinogenesis; Human papillomavirus infection	chromodomain-helicase-DNA-binding protein 4 [EC:5.6.2.-]	K11643
BRITE	genetic information processing	Chromosome and associated proteins	paired amphipathic helix protein Sin3a	K11644
Cellular Processes	Transport and catabolism	Mitophagy - yeast	paired amphipathic helix protein Sin3a	K11644
Environmental Information Processing	Signal transduction	TGF-beta signaling pathway	paired amphipathic helix protein Sin3a	K11644
Human Diseases	Cancer: overview; Infectious disease: viral; Neurodegenerative disease	Transcriptional misregulation in cancer; Epstein-Barr virus infection; Huntington disease	paired amphipathic helix protein Sin3a	K11644
Organismal Systems	Endocrine system	Thyroid hormone signaling pathway	paired amphipathic helix protein Sin3a	K11644
Metabolism	Carbohydrate metabolism; Energy metabolism	Fructose and mannose metabolism; Glycolysis / Gluconeogenesis; Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Methane metabolism	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	K11645
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	3-dehydroquinate synthase II [EC:1.4.1.24]	K11646
BRITE	genetic information processing	Chromosome and associated proteins; Transcription machinery	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:5.6.2.-]	K11647
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:5.6.2.-]	K11647
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:5.6.2.-]	K11647
Organismal Systems	Environmental adaptation	Thermogenesis	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:5.6.2.-]	K11647
BRITE	genetic information processing; metabolism	Chromosome and associated proteins; Transcription machinery; Protein phosphatases and associated proteins	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	K11648
Genetic Information Processing	Chromosome; Information processing in viruses	ATP-dependent chromatin remodeling; Viral life cycle - HIV-1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	K11648
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	K11648
Organismal Systems	Environmental adaptation	Thermogenesis	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	K11648
BRITE	genetic information processing	Chromosome and associated proteins; Transcription machinery	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C	K11649
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C	K11649
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C	K11649
Organismal Systems	Environmental adaptation	Thermogenesis	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C	K11649
BRITE	genetic information processing	Chromosome and associated proteins; Transcription machinery	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D	K11650
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D	K11650
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D	K11650
Organismal Systems	Environmental adaptation	Thermogenesis	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D	K11650
BRITE	genetic information processing	Chromosome and associated proteins; Transcription machinery	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	K11651
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	K11651
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	K11651
Organismal Systems	Environmental adaptation	Thermogenesis	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	K11651
BRITE	genetic information processing	Chromosome and associated proteins; Transcription machinery	actin-like protein 6B	K11652
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	actin-like protein 6B	K11652
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	actin-like protein 6B	K11652
Organismal Systems	Environmental adaptation	Thermogenesis	actin-like protein 6B	K11652
BRITE	genetic information processing	Chromosome and associated proteins; Transcription factors; Transcription machinery	AT-rich interactive domain-containing protein 1	K11653
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	AT-rich interactive domain-containing protein 1	K11653
Human Diseases	Cancer: specific types	Hepatocellular carcinoma	AT-rich interactive domain-containing protein 1	K11653
Organismal Systems	Environmental adaptation	Thermogenesis	AT-rich interactive domain-containing protein 1	K11653
BRITE	genetic information processing	Chromosome and associated proteins; Transcription machinery	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 [EC:5.6.2.-]	K11654
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 [EC:5.6.2.-]	K11654
BRITE	genetic information processing	Chromosome and associated proteins	bromodomain adjacent to zinc finger domain protein 1A	K11655
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	bromodomain adjacent to zinc finger domain protein 1A	K11655
BRITE	genetic information processing	Chromosome and associated proteins	chromatin accessibility complex protein 1	K11656
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	chromatin accessibility complex protein 1	K11656
BRITE	genetic information processing	Chromosome and associated proteins	remodeling and spacing factor 1	K11657
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	remodeling and spacing factor 1	K11657
BRITE	genetic information processing	Chromosome and associated proteins; Transcription factors	metastasis-associated protein MTA	K11660
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	metastasis-associated protein MTA	K11660
BRITE	genetic information processing	Chromosome and associated proteins	helicase SRCAP/SWR1 [EC:5.6.2.-]	K11661
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	helicase SRCAP/SWR1 [EC:5.6.2.-]	K11661
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	actin-related protein 6	K11662
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	actin-related protein 6	K11662
BRITE	genetic information processing	Chromosome and associated proteins	zinc finger HIT domain-containing protein 1	K11663
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	zinc finger HIT domain-containing protein 1	K11663
BRITE	genetic information processing	Chromosome and associated proteins	vacuolar protein sorting-associated protein 72	K11664
Genetic Information Processing	Chromosome	ATP-dependent chromatin remodeling	vacuolar protein sorting-associated protein 72	K11664
