level1	level2	level3	Name	gene_family
NA	NA	NA	dynein assembly factor with WDR repeat domains 1	K19760
NA	NA	NA	gamma-glutamylaminecyclotransferase [EC:2.3.2.-]	K19761
NA	NA	NA	heat shock factor-binding protein 1	K19765
NA	NA	NA	ribonuclease kappa [EC:3.1.-.-]	K19770
NA	NA	NA	homeobox domain-containing protein	K19774
NA	NA	NA	GntR family transcriptional regulator, hexuronate regulon transcriptional repressor	K19775
NA	NA	NA	GntR family transcriptional regulator, galactonate operon transcriptional repressor	K19776
NA	NA	NA	acid stress chaperone HdeA	K19777
NA	NA	NA	acid stress chaperone HdeB	K19778
NA	NA	NA	endodeoxyribonuclease RalR [EC:3.1.-.-]	K19779
NA	NA	NA	antisense regulator of RalR protein	K19780
NA	NA	NA	DNA polymerase alpha-associated DNA helicase A [EC:5.6.2.3]	K19783
NA	NA	NA	chromate reductase, NAD(P)H dehydrogenase (quinone)	K19784
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]	K19785
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism	inositol-pentakisphosphate 2-kinase [EC:2.7.1.158]	K19786
Metabolism	Amino acid metabolism	Histidine metabolism	carnosine N-methyltransferase [EC:2.1.1.22]	K19787
NA	NA	NA	obg-like ATPase 1	K19788
NA	NA	NA	DNA repair protein RadD	K19789
NA	NA	NA	iron transport multicopper oxidase	K19791
Probably removed Ortholog	NA	NA	tachykinin-like receptor	K04225
Probably removed Ortholog	NA	NA	phosphate-transporting ATPase [EC:3.6.3.27]	K06021
Probably removed Ortholog	NA	NA	molybdate-transporting ATPase [EC:3.6.3.29]	K06022
Probably removed Ortholog	NA	NA	mitotic spindle assembly checkpoint protein MAD1	K06638
Probably removed Ortholog	NA	NA	Fe3+-transporting ATPase [EC:3.6.3.30]	K10826
Probably removed Ortholog	NA	NA	dopamine D2-like receptor	K14049
RNA processing and modification	NA	NA	Oligoribonuclease (3-5 exoribonuclease)	COG1949
RNA processing and modification	NA	NA	PAB1-binding protein, interacts with poly(A)-binding protein	COG5180
RNA processing and modification	NA	NA	Poly(A) polymerase Pap1	COG5186
Chromatin structure and dynamics	NA	NA	DNA-binding SWIB/MDM2 domain	COG5531
Chromatin structure and dynamics	NA	NA	Archaeal histone H3/H4	COG2036
Energy production and conversion	TCA cycle	NA	Isocitrate/isopropylmalate dehydrogenase	COG0473
Energy production and conversion	NA	NA	CO dehydrogenase/acetyl-CoA synthase delta subunit (corrinoid Fe-S protein)	COG2069
Energy production and conversion	NA	NA	Formylmethanofuran dehydrogenase subunit D	COG1153
Energy production and conversion	TCA cycle	NA	Aconitase B	COG1049
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant protein Pro1025, DUF3531 (PF12049) domain	COG5784
Energy production and conversion	NA	NA	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	COG0651
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase subunit F/Vma7	COG1436
Energy production and conversion	NA	NA	Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase	COG0655
Energy production and conversion	NA	NA	CO dehydrogenase/acetyl-CoA synthase alpha subunit	COG1152
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific subunit NdhV, DUF2996 (PF11210) domain	COG5782
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase subunit D/Vma8	COG1394
Energy production and conversion	NA	NA	Chloroplast senescence-associated protein CSAP, DUF1997 (PF09366) domain	COG5783
Energy production and conversion	TCA cycle	NA	Isocitrate dehydrogenase	COG0538
Energy production and conversion	NA	NA	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)	COG0437
Energy production and conversion	NA	NA	Phycocyanobilin lyase CpeS/CpcS (= Ycf58)	COG5690
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein L, PsbL	COG5726
Energy production and conversion	NA	NA	Ni/Fe-hydrogenase 2 integral membrane subunit HybB	COG5557
Energy production and conversion	Ubiquinone biosynthesis	NA	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	COG0654
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit A1, PsaA	COG5701
Energy production and conversion	NA	NA	Formylmethanofuran dehydrogenase subunit C	COG2218
Energy production and conversion	NA	NA	Ferredoxin	COG1145
Energy production and conversion	NA	NA	NADPH:quinone reductase or related Zn-dependent oxidoreductase	COG0604
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center iron-sulfur center subunit VII, PsaC	COG5703
Energy production and conversion	Photosystem II	NA	Photosystem II biogenesis protein Psb29 (thylakoid formation protein THF1)	COG5740
Energy production and conversion	NA	NA	Heterodisulfide reductase, subunit C	COG1150
Energy production and conversion	NA	NA	Quinol monooxygenase YgiN	COG1359
Energy production and conversion	NA	NA	Na+/H+-dicarboxylate symporter	COG1301
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit IX, PsaJ	COG5708
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	COG1013
Energy production and conversion	TCA cycle	NA	Malate/lactate dehydrogenase	COG0039
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit VIII, PsaI	COG5707
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit XI, PsaL	COG5710
Energy production and conversion	NA	NA	Soluble cytochrome b562	COG3783
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase subunit B/Vma2	COG1156
Energy production and conversion	TCA cycle, glyoxylate bypass	NA	Isocitrate lyase	COG2224
Energy production and conversion	Lysine biosynthesisTCA cycle	NA	Aconitase A	COG1048
Energy production and conversion	NA	NA	Thylakoid acid phosphatase, contains TAP/TPM domain	COG5779
Energy production and conversion	NA	NA	Acyl-CoA synthetase (NDP forming)	COG1042
Energy production and conversion	NA	NA	Nitrate reductase gamma subunit	COG2181
Energy production and conversion	TCA cycle	NA	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	COG2055
Energy production and conversion	NA	NA	RNA-binding protein Tab2, reqiured for psaB translation	COG5758
Energy production and conversion	NA	NA	Archaeal flavoprotein	COG1036
Energy production and conversion	TCA cycle	NA	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	COG1053
Energy production and conversion	NA	NA	Bacteriorhodopsin	COG5524
Energy production and conversion	NA	NA	Cytochrome b6f complex subunit IV, PetD, 17 kd cytochrome b	COG5679
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase, beta subunit	COG0055
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein K, PsbK	COG5725
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	COG1014
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit A2, PsaB	COG5702
Energy production and conversion	TCA cycle, glyoxylate bypass	NA	Malate synthase	COG2225
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/chloroplast protein CR066, DUF3172 (PF11371) domain	COG5785
Energy production and conversion	TCA cycle	NA	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	COG0479
Energy production and conversion	NA	NA	NAD(P)H-flavin reductase	COG0543
Energy production and conversion	TCA cycle	NA	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	COG0567
Energy production and conversion	NA	NA	Coenzyme F420-reducing hydrogenase, gamma subunit	COG1941
Energy production and conversion	NA	NA	Phycocyanin alpha chain, CpcA/CpeB	COG5687
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial protein with Ycf66_N domain	COG5770
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, delta subunit	COG1144
Energy production and conversion	NA	NA	Cytochrome b6 maturation protein CCB1	COG5774
Energy production and conversion	NA	NA	Bacterial PH (pleckstrin homology) domain	COG5776
Energy production and conversion	NA	NA	Formylmethanofuran dehydrogenase subunit B	COG1029
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast subunitQ	COG5696
Energy production and conversion	NA	NA	Thylakoid membrane protein DAC/CCR2, involved in assembly of b6/f complex and response to cold stress, DUF3007 (PF11460) family	COG5775
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center chlorophyll a-binding protein CP47, PsbB	COG5717
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center chlorophyll a-binding protein CP43, PsbC	COG5718
Energy production and conversion	NA	NA	Fusion of CP12 with N-terminal CBS domain pair	COG5792
Energy production and conversion	NA	NA	Zn-dependent glyoxalase, PhnB family	COG2764
Energy production and conversion	Urea cycle	NA	Pyruvate carboxylase	COG1038
Energy production and conversion	NA	NA	Cytochrome b subunit of the bc complex	COG1290
Energy production and conversion	NADH dehydrogenase	NA	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)	COG1034
Energy production and conversion	NA	NA	Succinate dehydrogenase, hydrophobic anchor subunit	COG2142
Energy production and conversion	NA	NA	Nitrate reductase assembly protein NarJ, required for insertion of molybdenum cofactor	COG2180
Energy production and conversion	NA	NA	Na+/citrate or Na+/malate symporter	COG3493
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	COG0508
Energy production and conversion	NA	NA	Heme/copper-type cytochrome/quinol oxidase, subunit 3	COG1845
Energy production and conversion	Photosystem I	NA	Photosystem I assembly protein Ycf3, contains TPR repeats	COG5713
Energy production and conversion	NA	NA	Peroxiredoxin family protein	COG2210
Energy production and conversion	NA	NA	Formate hydrogenlyase subunit HyfC	COG0650
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center D1, PsbA	COG5716
Energy production and conversion	Photosystem I	NA	Photosystem I auxiliary component Ycf33, involved in cyclic electron transport	COG5715
Energy production and conversion	NADH dehydrogenase	NA	NADH:ubiquinone oxidoreductase subunit 1 (chain H)	COG1005
Energy production and conversion	NA	NA	Mg2+/citrate symporter	COG2851
Energy production and conversion	Pyridoxal phosphate biosynthesis	NA	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	COG1052
Energy production and conversion	Photosystem II	NA	Photosystem II cytochrome b559 beta chain, PsbF	COG5721
Energy production and conversion	NA	NA	Plastocyanin	COG3794
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase subunit I/STV1	COG1269
Energy production and conversion	NA	NA	Cytochrome b6f complex subunit VI, PetL/Ycf7	COG5681
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein J, PsbJ	COG5724
Energy production and conversion	NA	NA	Hemoglobin-like flavoprotein	COG1017
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific assembly factor CRR6	COG5474
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast subunit M	COG5672
Energy production and conversion	NADH dehydrogenase	NA	NADH:ubiquinone oxidoreductase NDUFA12 subunit (Leigh syndrome)	COG3761
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein P, PsbP	COG5730
Energy production and conversion	NA	NA	Cyanobacterial/chloroplast membrane protein Tic20/Ycf60, involved in chloroplast protein import	COG5769
Energy production and conversion	NA	NA	Phycobilisome linker protein CpcD	COG5689
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/chloroplast protein Pro0776, algal eyespot protein with methylated Arg, DUF1350 (PF07082) domain	COG5771
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase subunit E/Vma4	COG1390
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein Z, PsbZ/Ycf9	COG5735
Energy production and conversion	NADH dehydrogenase	NA	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	COG1143
Energy production and conversion	Na+-translocating NADH dehydrogenase	NA	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC	COG2869
Energy production and conversion	Photosystem II	NA	Photosystem II oxygen-evolving enhancer PsbQ/CyanoQ	COG5739
Energy production and conversion	Photosystem II	NA	Photosystem II cytochrome c550, PsbV	COG5738
Energy production and conversion	Na+-translocating NADH dehydrogenase	NA	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE	COG2209
Energy production and conversion	NA	NA	L-lactate utilization protein LutB, contains a ferredoxin-type domain	COG1139
Energy production and conversion	NA	NA	Hydroxylamine reductase (hybrid-cluster protein)	COG1151
Energy production and conversion	TCA cycle	NA	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	COG1951
Energy production and conversion	NA	NA	Coenzyme F420-reducing hydrogenase, beta subunit	COG1035
Energy production and conversion	Glycine cleavagePyruvate oxidation	NA	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	COG1249
Energy production and conversion	TCA cycle	NA	Monomeric isocitrate dehydrogenase	COG2838
Energy production and conversion	NA	NA	Glutathionyl-hydroquinone reductase	COG0435
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase catalytic subunit A/Vma1	COG1155
Energy production and conversion	TCA cycle	NA	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain	COG1838
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit IV, PsaE	COG5705
Energy production and conversion	NA	NA	Na+-translocating membrane potential-generating system subunit MpsC, DUF2294 family	COG5609
Energy production and conversion	Photosystem I	NA	Photosystem I assembly protein Ycf4	COG5712
Energy production and conversion	Photosystem I	NA	Photosystem I assembly protein Ycf37, contains TPR repeats	COG5714
Energy production and conversion	NA	NA	Cytochrome c biogenesis protein CcdA	COG0785
Energy production and conversion	NA	NA	Desulfoferrodoxin, superoxide reductase-like (SORL) domain	COG2033
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant protein Pro1627, DUF3143 (PF11341) family	COG5789
Energy production and conversion	FoF1-type ATP synthase	NA	Na+-translocating membrane ATPase (N-ATPase) assembly subunit AtpR	COG5757
Energy production and conversion	NA	NA	Formylmethanofuran:tetrahydromethanopterin formyltransferase	COG2037
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast subunit N	COG5673
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center D2, PsbD	COG5719
Energy production and conversion	NA	NA	Cytochrome c6	COG5677
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant protein PM23 (seed maturation protein), contains DUF760 (PF05542) domain	COG5762
Energy production and conversion	NA	NA	Cytochrome b6f complex cytochrome f subunit, PetA	COG5678
Energy production and conversion	Pyrimidine degradation	NA	FMN reductase RutF, DIM6/NTAB family	COG1853
Energy production and conversion	NA	NA	Ferredoxin-NADP+ oxidoreductase PetH, often fused with N-terminal CpcD domain	COG5675
Energy production and conversion	NA	NA	Inorganic pyrophosphatase/exopolyphosphatase	COG1227
Energy production and conversion	TCA cycle	NA	Succinyl-CoA synthetase, beta subunit	COG0045
Energy production and conversion	Menaquinone biosynthesis	NA	FoF1-type ATP synthase, membrane subunit b or b	AtpF	FoF1-type ATP synthase		1B9U
COG0712	C	FoF1-type ATP synthase, delta subunit	AtpH	FoF1-type ATP synthase		1ABV
COG0713	C	NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)	NuoK	NADH dehydrogenase		4HE8
COG0714	R	MoxR-like ATPase	MoxR	Cobalamine/B12 biosynthesis		2R44
COG0715	P	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	TauA			2X26
COG0716	C	Flavodoxin	FldA	Heme biosynthesis		1AG9
COG0717	F	dCTP deaminase	Dcd	Thymidylate biosynthesis		1XS1
COG0718	K	DNA-binding nucleoid-associated protein YbaB/EfbC	YbaB		19594923;22544270	1J8B
COG0719	O	Fe-S cluster assembly scaffold protein SufB	SufB			1VH4
COG0720	H	6-pyruvoyl-tetrahydropterin synthase	QueD	tRNA modification	14660578;17384645	1B66
COG0721	J	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	GatC	Aminoacyl-tRNA synthetases		3H0L
COG0722	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	AroG1	Aromatic amino acid biosynthesis		6U8J
COG0723	C	Rieske Fe-S protein	QcrA/PetC		27663073	5CXM
COG0724	J	RNA recognition motif (RRM) domain	RRM			1HL6
COG0725	P	ABC-type molybdate transport system, periplasmic Mo-binding protein ModA	ModA	Molybdopterin biosynthesis		1AMF
COG0726	GM	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	CDA1			1NY1
COG0727	R	Uncharacterized protein YkgJ, contains CxxCxxCC motif	YkgJ			
COG0728	M	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis)	MurJ		25013077	5T77
COG0729	M	Outer membrane translocation and assembly module TamA	TamA			4BZA
COG0730	P	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	TauE		21183667;22797525	
COG0731	J	Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily	Tyw1	tRNA modification		2YX0
COG0732	V	Restriction endonuclease S subunit	HsdS			1YDX
COG0733	R	Na+-dependent transporter, SNF family	YocR			2A65
COG0735	P	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	Fur			1MZB
COG0736	I	Phosphopantetheinyl transferase (holo-ACP synthase)	AcpS			1F7L
COG0737	FV	2,3-cyclic-nucleotide 2-phosphodiesterase/5- or 3-nucleotidase, 5-nucleotidase family	UshA			1HO5
COG0738	G	Fucose permease	FucP			3O7P
COG0739	M	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	NlpD			2GU1
COG0740	O	ATP-dependent protease ClpP, protease subunit	ClpP			1TG6
COG0741	M	Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain)	MltE			153L
COG0742	J	16S rRNA G966 N2-methylase RsmD	RsmD	16S rRNA modification		2IFT
COG0743	I	1-deoxy-D-xylulose 5-phosphate reductoisomerase	Dxr	Isoprenoid biosynthesis		1JVS
COG0744	M	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase	MrcB			3FWL
COG0745	TK	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	OmpR			1XHF
COG0746	H	Molybdopterin-guanine dinucleotide biosynthesis protein A	MobA	Molybdopterin biosynthesis	32239579	1E5K
COG0747	E	ABC-type transport system, periplasmic component	DdpA			3RQT
COG0748	P	Putative heme iron utilization protein, contains PNPOx domain	HugZ			1VL7
COG0749	L	DNA polymerase I, 3-5 exonuclease and polymerase domains	PolA			1D8Y
COG0750	OK	Membrane-associated protease RseP, regulator of RpoE activity	RseP			
COG0751	J	Glycyl-tRNA synthetase, beta subunit	GlyS	Aminoacyl-tRNA synthetases		
COG0752	J	Glycyl-tRNA synthetase, alpha subunit	GlyQ	Aminoacyl-tRNA synthetases		1J5W
COG0753	P	Catalase	KatE			6RJR
COG0754	E	Glutathionylspermidine synthase, CHAP domain	Gsp			2IO7
COG0755	O	ABC-type transport system involved in cytochrome c biogenesis, permease component	CcmC			
COG0756	FV	dUTP pyrophosphatase (dUTPase)	Dut	Thymidylate biosynthesis		1DUC
COG0757	E	3-dehydroquinate dehydratase	AroQ	Aromatic amino acid biosynthesis		1D0I
COG0758	L	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	Smf			3MAJ
COG0759	M	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	YidD			
COG0760	O	Peptidyl-prolyl isomerase, parvulin family	SurA			2ZR5
COG0761	I	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	IspH	Isoprenoid biosynthesis		3DNF
COG0762	O	Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family	Ycf19			
COG0763	M	Lipid A disaccharide synthetase	LpxB	Lipid A biosynthesis		5W8N
COG0764	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	FabA	Fatty acid biosynthesis		1MKA
COG0765	E	ABC-type amino acid transport system, permease component	HisM			4YMS
COG0766	M	UDP-N-acetylglucosamine enolpyruvyl transferase	MurA	Mureine biosynthesis		1A2N
COG0767	M	Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla	MlaE			6IC4
COG0768	DM	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	FtsI			6HZQ
COG0769	M	UDP-N-acetylmuramyl tripeptide synthase	MurE	Mureine biosynthesis		1E8C
COG0770	M	UDP-N-acetylmuramyl pentapeptide synthase	MurF	Mureine biosynthesis		4CVK
COG0771	M	UDP-N-acetylmuramoylalanine-D-glutamate ligase	MurD	Mureine biosynthesis		1E0D
COG0772	D	Peptodoglycan polymerase FtsW/RodA/SpoVE	FtsW		30692671	6BAR
COG0773	M	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family	MurC	Mureine biosynthesis		
COG0774	M	UDP-3-O-acyl-N-acetylglucosamine deacetylase	LpxC	Lipid A biosynthesis		1P42
COG0775	FH	Nucleoside phosphorylase/nucleosidase, includes 5-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB	COG0711
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	COG0636
Energy production and conversion	NA	NA	Nitrate reductase beta subunit	COG1140
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit	COG0022
Energy production and conversion	NA	NA	Fe-S-cluster-containing hydrogenase component 2	COG1142
Energy production and conversion	NA	NA	Ferredoxin	COG1141
Energy production and conversion	NA	NA	Phycocyanin/phycoerythrin beta chain, CpcB/CpeB	COG5688
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center 11 kD protein, Psb27	COG5736
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein X, PsbX	COG5733
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant membrane protein Pro0765, DUF3082 (PF11282) domain	COG5773
Energy production and conversion	NA	NA	Dehydrogenase (flavoprotein)	COG0644
Energy production and conversion	NA	NA	NAD/NADP transhydrogenase beta subunit	COG1282
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant membrane protein Pro0498, contains N-terminal TPR repeats	COG5777
Energy production and conversion	Photosystem II	NA	Photosystem II subunit Psb30 (=Ycf12)	COG5741
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast subunit P	COG5695
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit II, PsaD	COG5704
Energy production and conversion	Urea cycle	NA	Malic enzyme	COG0281
Energy production and conversion	NA	NA	Acetate kinase	COG0282
Energy production and conversion	NA	NA	Cytochrome c oxidase subunit IV	COG5605
Energy production and conversion	Isoprenoid biosynthesis	NA	Glycerol-3-phosphate dehydrogenase	COG0578
Energy production and conversion	NA	NA	PsbC-PsaL fusion protein	COG5744
Energy production and conversion	NA	NA	Cytochrome b6 maturation protein CCB2	COG5781
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein I, PsbI, oxygen-evolving center	COG5723
Energy production and conversion	NA	NA	Cyanobacterial/chloroplast protein Ycf20, involved in dissipation of absorbed light energy, DUF565 (PF04483) domain	COG5763
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit X, PsaK	COG5709
Energy production and conversion	NA	NA	Acylphosphatase	COG1254
Energy production and conversion	NA	NA	Cytochrome c556	COG3909
Energy production and conversion	Na+-translocating NADH dehydrogenase	NA	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrB	COG1805
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific subunit S (CRR31)	COG5790
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant protein Alr2454, DUF3067 (PF11267) family	COG5787
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	COG0674
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase subunit Atp1, cyanobacterial family	COG5756
Energy production and conversion	NA	NA	Alcohol dehydrogenase, class IV	COG1454
Energy production and conversion	NADH dehydrogenase	NA	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	COG1009
Energy production and conversion	Urea cycle	NA	Pyruvate/oxaloacetate carboxyltransferase	COG5016
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein Y, PsbY	COG5734
Energy production and conversion	NA	NA	Ni,Fe-hydrogenase maturation factor	COG0680
Energy production and conversion	NADH dehydrogenase	NA	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	COG1007
Energy production and conversion	NA	NA	Ni,Fe-hydrogenase I cytochrome b subunit	COG1969
Energy production and conversion	NA	NA	Ferredoxin	COG0633
Energy production and conversion	NA	NA	Cytochrome c biogenesis protein CcmF	COG1138
Energy production and conversion	NA	NA	Cytochrome b6f complex subunit VIII, PetN/Ycf6	COG5683
Energy production and conversion	NA	NA	Flavodoxin/ferredoxin--NADP reductase	COG1018
Energy production and conversion	NA	NA	Formaldehyde-activating enzyme (5,6,7,8-tetrahydromethanopterin hydrolyase)	COG1795
Energy production and conversion	Pyrimidine degradation	NA	Nitroreductase	COG0778
Energy production and conversion	NA	NA	Cytochrome b subunit of formate dehydrogenase	COG2864
Energy production and conversion	NA	NA	Cytochrome b involved in lipid metabolism	COG5274
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein W, PsbW/Psb28/Ycf79	COG5732
Energy production and conversion	Photosystem II	NA	Photosystem II cytochrome b559 alpha subunit, PsbE	COG5720
Energy production and conversion	NA	NA	Cyanobacterial/chloroplast protein CP12, regulates Calvin cycle by forming a complex with GAPDH and phosphoribulokinase	COG5761
Energy production and conversion	NA	NA	2-Methylaconitate cis-trans-isomerase PrpF (2-methyl citrate pathway)	COG2828
Energy production and conversion	NA	NA	FMN-dependent NADH-azoreductase	COG1182
Energy production and conversion	NA	NA	Phycobilisome linker ApcECpcD fusion protein	COG5694
Energy production and conversion	NA	NA	Heterodisulfide reductase, subunit A (polyferredoxin)	COG1148
Energy production and conversion	NA	NA	Coenzyme F420-reducing hydrogenase, delta subunit	COG1908
Energy production and conversion	NA	NA	NAD(P)H-dependent FMN reductase	COG0431
Energy production and conversion	NA	NA	Phosphoglycolate phosphatase, HAD superfamily	COG0546
Energy production and conversion	NA	NA	Acclimation of photosynthesis to environment protein APE1, affects chlorophyll fluorescence, DUF2854 (PF11016) domain	COG5780
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit III, PsaF	COG5706
Energy production and conversion	Photosystem I	NA	Photosystem I protein PsaX	COG5745
Energy production and conversion	TCA cycle	NA	Succinyl-CoA synthetase, alpha subunit	COG0074
Energy production and conversion	NA	NA	Phycobilisome linker polypeptide	COG5686
Energy production and conversion	NA	NA	Glycerol kinase	COG0554
Energy production and conversion	NA	NA	Cytochrome cM	COG5676
Energy production and conversion	NA	NA	NADH dehydrogenase, FAD-containing subunit	COG1252
Energy production and conversion	NA	NA	Cytochrome bd-type quinol oxidase, subunit 2	COG1294
Energy production and conversion	NA	NA	Cyanobacterial/plant protein LPA3, possible role in PSII assembly, DUF1995 (PF09353) domain	COG5786
